robustness	n	d002.s006.t006
of	x	x
the	x	x
economic	a	x
recovery	n	d002.s006.t007
''	x	x
,	x	x
summarise	v	x
charle	n	x
schwab	n	x
's	x	x
analyst	n	d002.s006.t008
.	x	x
<eos>	x	x
in	x	x
the	x	x
united_states	n	d002.s007.t000
,	x	x
retail	a	x
sale	n	d002.s007.t001
have	v	x
increase	v	x
by	x	x
1.3	x	x
%	x	x
in	x	x
november	n	d002.s007.t002
,	x	x
for	x	x
the	x	x
second	a	x
month	n	d002.s007.t003
in	x	x
a	x	x
row	n	d002.s007.t004
,	x	x
and	x	x
far	r	x
more	r	x
than	x	x
predict	v	x
.	x	x
<eos>	x	x
moreover	r	x
,	x	x
the	x	x
confidence	n	d002.s008.t000
of	x	x
american	a	x
consumer	n	d002.s008.t001
have	v	x
clearly	r	x
bounce	v	x
back	x	x
in	x	x
december	n	d002.s008.t002
,	x	x
to	x	x
73.4	x	x
against	x	x
67.4	x	x
the	x	x
previous	a	x
month	n	d002.s008.t003
,	x	x
accord	v	x
to	x	x
preliminary	a	x
estimate	n	d002.s008.t004
from	x	x
michigan	n	x
university	n	x
's	x	x
index	n	d002.s008.t005
.	x	x
<eos>	x	x
the	x	x
index	n	d002.s009.t000
have	v	x
,	x	x
however	r	x
,	x	x
be	v	x
slow	v	x
by	x	x
a	x	x
renew	v	x
rise	n	d002.s009.t001
of	x	x
the	x	x
dollar	n	d002.s009.t002
,	x	x
to	x	x
a	x	x
new	a	x
two-month	a	x
high	n	d002.s009.t003
against	x	x
the	x	x
euro	n	d002.s009.t004
,	x	x
which	x	x
``	x	x
put	v	x
downward	a	x
pressure	n	d002.s009.t005
on	x	x
the	x	x
sector	n	d002.s009.t006
that	x	x
be	v	x
sensitive	a	x
to	x	x
the	x	x
economic	a	x
situation	n	d002.s009.t007
''	x	x
,	x	x
explain	v	x
owen	n	x
fitzpatrick	n	x
from	x	x
deutsche	n	x
bank	n	x
.	x	x
<eos>	x	x
technology	n	d002.s010.t000
security	n	d002.s010.t001
have	v	x
thereby	r	x
lose	v	x
some	x	x
ground	n	d002.s010.t002
.	x	x
<eos>	x	x
the	x	x
bond	n	x
market	n	x
have	v	x
fall	v	x
.	x	x
<eos>	x	x
treasury	n	d002.s012.t000
10-year	a	x
bond	n	d002.s012.t001
yield	n	d002.s012.t002
have	v	x
grow	v	x
to	x	x
3.540	x	x
%	x	x
against	x	x
3.482	x	x
%	x	x
on	x	x
tuesday	n	d002.s012.t003
evening	n	d002.s012.t004
,	x	x
and	x	x
30-year	a	x
bond	n	d002.s012.t005
yield	n	d002.s012.t006
be	v	x
at	x	x
4.497	x	x
%	x	x
against	x	x
4.492	x	x
%	x	x
the	x	x
previous	a	x
evening	n	d002.s012.t007
.	x	x
<eos>	x	x
iraqi	a	x
oil	n	x
ministry	n	x
reach	v	x
deal	n	d003.s000.t000
with	x	x
10	x	x
foreign	a	x
oil_company	n	d003.s000.t001
<eos>	x	x
despite	x	x
concern	n	d003.s001.t000
about	x	x
violence	n	d003.s001.t001
and	x	x
political	a	x
instability	n	d003.s001.t002
,	x	x
the	x	x
iraqi	a	x
government	n	d003.s001.t003
manage	v	x
to	x	x
attract	v	x
major	a	x
oil_company	n	d003.s001.t004
to	x	x
rebuild	v	x
its	x	x
ailing	a	x
infrastructure	n	d003.s001.t005
during	x	x
two	x	x
auction	n	d003.s001.t006
that	x	x
conclude	v	x
saturday	n	d003.s001.t007
.	x	x
<eos>	x	x
the	x	x
10	x	x
deal	n	d003.s002.t000
the	x	x
iraqi	a	x
oil	n	x
ministry	n	x
reach	v	x
with	x	x
foreign	a	x
oil_company	n	d003.s002.t001
suggest	v	x
that	x	x
china	n	d003.s002.t002
,	x	x
russia	n	d003.s002.t003
and	x	x
european	a	x
oil	n	d003.s002.t004
firm	n	d003.s002.t005
be	v	x
poise	v	x
to	x	x
play	v	x
a	x	x
major	a	x
role	n	d003.s002.t006
in	x	x
refurbish	v	x
iraq	n	d003.s002.t007
's	x	x
oil_industry	n	d003.s002.t008
,	x	x
cripple	v	x
by	x	x
decade	n	d003.s002.t009
of	x	x
war	n	d003.s002.t010
and	x	x
sanction	n	d003.s002.t011
.	x	x
<eos>	x	x
american	a	x
company	n	d003.s003.t000
walk	v	x
away	x	x
with	x	x
stake	n	d003.s003.t001
in	x	x
just	r	x
two	x	x
of	x	x
the	x	x
10	x	x
auction	v	x
field	n	d003.s003.t002
.	x	x
<eos>	x	x
seven	n	x
american	n	x
company	n	d003.s004.t000
have	v	x
pay	v	x
to	x	x
participate	v	x
in	x	x
the	x	x
second	a	x
auction	n	d003.s004.t001
,	x	x
which	x	x
begin	v	x
friday	n	d003.s004.t002
.	x	x
<eos>	x	x
the	x	x
only	a	x
one	n	x
that	x	x
submit	v	x
a	x	x
bid	n	d003.s005.t000
lose	v	x
.	x	x
<eos>	x	x
two	x	x
american	a	x
company	n	d003.s006.t000
reach	v	x
deal	n	d003.s006.t001
for	x	x
field	n	d003.s006.t002
auction	v	x
in	x	x
june	n	d003.s006.t003
.	x	x
<eos>	x	x
the	x	x
meager	a	x
representation	n	d003.s007.t000
of	x	x
american	a	x
oil	n	d003.s007.t001
giant	n	d003.s007.t002
in	x	x
iraq	n	d003.s007.t003
's	x	x
open	v	x
oil_industry	n	d003.s007.t004
surprise	v	x
analyst	n	d003.s007.t005
.	x	x
<eos>	x	x
iraq	n	d003.s008.t000
finally	r	x
open	v	x
its	x	x
door	n	d003.s008.t001
after	x	x
six	x	x
year	n	d003.s008.t002
of	x	x
war	n	d003.s008.t003
,	x	x
and	x	x
instead	r	x
of	x	x
u.s.	n	d003.s008.t004
company	n	d003.s008.t005
,	x	x
you	x	x
have	v	x
asian	n	x
and	x	x
european	n	x
lead	v	x
the	x	x
way	n	d003.s008.t006
,	x	x
say	v	x
ruba	n	x
husarus	n	x
,	x	x
the	x	x
editor	n	d003.s008.t007
of	x	x
iraq	n	x
oil	n	x
forum	n	x
,	x	x
a	x	x
online	a	x
news	n	d003.s008.t008
outlet	n	d003.s008.t009
.	x	x
<eos>	x	x
it	x	x
will	v	x
be	v	x
a	x	x
long_time	n	d003.s009.t000
before	x	x
anything	n	x
else	r	x
will	v	x
be	v	x
on	x	x
offer	n	d003.s009.t001
in	x	x
iraq	n	d003.s009.t002
.	x	x
<eos>	x	x
concern	n	d003.s010.t000
over	x	x
security	n	d003.s010.t001
,	x	x
underscore	v	x
by	x	x
massive	a	x
coordinate	v	x
bombing	n	d003.s010.t002
tuesday	n	d003.s010.t003
,	x	x
and	x	x
political	a	x
instability	n	d003.s010.t004
as	x	x
the	x	x
u.s.	n	d003.s010.t005
military	n	d003.s010.t006
withdraw	n	x
,	x	x
likely	r	x
keep	v	x
american	a	x
oil_company	n	d003.s010.t007
from	x	x
venture	v	x
more	r	x
forcefully	r	x
in	x	x
iraq	n	d003.s010.t008
,	x	x
which	x	x
have	v	x
the	x	x
world	n	d003.s010.t009
's	x	x
third-largest	a	x
proven	a	x
crude	n	x
reserve	n	d003.s010.t010
,	x	x
analyst	n	d003.s010.t011
say	v	x
.	x	x
<eos>	x	x
u.s.	n	d003.s011.t000
firm	n	d003.s011.t001
be	v	x
in	x	x
some	x	x
case	n	d003.s011.t002
at	x	x
a	x	x
disadvantage	n	d003.s011.t003
because	x	x
rival	n	d003.s011.t004
,	x	x
particularly	r	x
the	x	x
chinese	a	x
and	x	x
other	a	x
government	n	d003.s011.t005
control	v	x
energy	n	d003.s011.t006
firm	n	d003.s011.t007
,	x	x
have	v	x
markedly	r	x
lower	a	x
labor	n	x
cost	n	x
and	x	x
be	v	x
more	r	x
prone	a	x
to	x	x
take	v	x
risk	n	d003.s011.t008
because	x	x
they	x	x
do	v	x
n't	r	x
respond	v	x
to	x	x
shareholder	n	d003.s011.t009
.	x	x
<eos>	x	x
exxon-mobil	n	x
and	x	x
occidental	n	x
petroleum	n	x
inc.	n	x
be	v	x
the	x	x
only	a	x
american	a	x
company	n	d003.s012.t000
that	x	x
reach	v	x
deal	n	d003.s012.t001
with	x	x
the	x	x
ministry	n	d003.s012.t002
.	x	x
<eos>	x	x
major	n	x
u.s.	n	d003.s013.t000
firm	n	d003.s013.t001
such	a	x
as	x	x
chevron	n	x
and	x	x
conocophillip	n	x
,	x	x
which	x	x
have	v	x
cultivate	v	x
close	a	x
tie	n	d003.s013.t002
with	x	x
the	x	x
iraqi	a	x
oil	n	x
ministry	n	x
and	x	x
have	v	x
provide	v	x
technical	a	x
advice	n	d003.s013.t003
in	x	x
recent	a	x
year	n	d003.s013.t004
,	x	x
walk	v	x
away	r	x
empty-handed	a	x
.	x	x
<eos>	x	x
russian	a	x
company	n	d003.s014.t000
lukoil	n	x
and	x	x
gazprom	n	x
be	v	x
the	x	x
top	a	x
stakeholder	n	x
in	x	x
two	x	x
of	x	x
the	x	x
contract	n	d003.s014.t001
award	v	x
this	x	x
weekend	n	d003.s014.t002
.	x	x
<eos>	x	x
state-owned	a	x
china	n	x
national	n	x
petroleum	n	x
corporation	n	x
bid	n	d003.s015.t000
on	x	x
more	a	x
contract	n	d003.s015.t001
than	x	x
any	x	x
other	a	x
company	n	d003.s015.t002
and	x	x
walk	v	x
away	x	x
with	x	x
large	a	x
stake	n	d003.s015.t003
in	x	x
contract	n	d003.s015.t004
for	x	x
two	x	x
major	a	x
field	n	d003.s015.t005
.	x	x
<eos>	x	x
we	x	x
all	x	x
know	v	x
that	x	x
china	n	d003.s016.t000
be	v	x
on	x	x
track	n	d003.s016.t001
to	x	x
become	v	x
a	x	x
major	a	x
economic	a	x
as	r	x
well	r	x
as	x	x
technological	a	x
power	n	d003.s016.t002
,	x	x
oil	n	x
ministry	n	x
spokesman	n	d003.s016.t003
assam	n	x
jihad	n	x
say	v	x
.	x	x
<eos>	x	x
we	x	x
feel	v	x
confident	a	x
that	x	x
the	x	x
chinese	a	x
company	n	d003.s017.t000
will	v	x
be	v	x
on	x	x
par	n	d003.s017.t001
with	x	x
its	x	x
competitor	n	d003.s017.t002
and	x	x
will	v	x
deliver	v	x
on	x	x
its	x	x
commitment	n	d003.s017.t003
towards	x	x
iraq	n	d003.s017.t004
.	x	x
<eos>	x	x
company	n	d003.s018.t000
pre-selected	a	x
to	x	x
submit	v	x
bid	n	d003.s018.t001
make	v	x
offer	n	d003.s018.t002
that	x	x
be	v	x
then	r	x
compare	v	x
to	x	x
the	x	x
per	x	x
barrel	n	d003.s018.t003
fee	n	d003.s018.t004
the	x	x
ministry	n	d003.s018.t005
be	v	x
willing	a	x
to	x	x
pay	v	x
for	x	x
boost	v	x
output	n	d003.s018.t006
above	x	x
current	a	x
level	n	d003.s018.t007
at	x	x
each	x	x
field	n	d003.s018.t008
.	x	x
<eos>	x	x
us	n	x
bank	n	d004.s000.t000
repay	v	x
state	n	d004.s000.t001
support	n	d004.s000.t002
<eos>	x	x
the	x	x
crisis-hit	a	x
us	n	d004.s001.t000
major	a	x
bank	n	d004.s001.t001
be	v	x
break	v	x
free	a	x
from	x	x
they	x	x
state	n	d004.s001.t002
shackle	n	d004.s001.t003
.	x	x
<eos>	x	x
on	x	x
wednesday	n	d004.s002.t000
bank	n	x
of	x	x
america	n	x
repay	v	x
the	x	x
support	n	d004.s002.t001
from	x	x
the	x	x
bank	n	d004.s002.t002
protection	n	d004.s002.t003
fund	n	d004.s002.t004
tarp	n	x
in	x	x
the	x	x
amount	n	d004.s002.t005
usd	n	x
45	x	x
billion	x	x
(	x	x
nearly	r	x
eur	x	x
30	x	x
billion	x	x
)	x	x
in	x	x
one	x	x
go	n	x
.	x	x
<eos>	x	x
and	x	x
,	x	x
accord	v	x
to	x	x
report	n	d004.s003.t000
from	x	x
us	n	d004.s003.t001
broadcaster	n	d004.s003.t002
cnbc	n	x
,	x	x
citigroup	n	x
be	v	x
also	r	x
plan	v	x
to	x	x
repay	v	x
the	x	x
state	n	d004.s003.t003
support	n	d004.s003.t004
.	x	x
<eos>	x	x
the	x	x
institution	n	d004.s004.t000
thereby	r	x
want	v	x
to	x	x
wiggle	v	x
themselves	x	x
free	a	x
from	x	x
the	x	x
restriction	n	d004.s004.t001
go	v	x
hand-in-hand	r	x
with	x	x
the	x	x
acceptance	n	d004.s004.t002
of	x	x
the	x	x
money	n	d004.s004.t003
,	x	x
such	a	x
as	x	x
the	x	x
limit	n	d004.s004.t004
on	x	x
manager	n	d004.s004.t005
bonus	n	d004.s004.t006
and	x	x
the	x	x
pay	v	x
of	x	x
high	a	x
charge	n	d004.s004.t007
.	x	x
<eos>	x	x
bank	n	x
of	x	x
america	n	x
have	v	x
raise	v	x
some	x	x
usd	n	x
19	x	x
billion	x	x
from	x	x
investor	n	d004.s005.t000
through	x	x
convertible	a	x
loan	n	d004.s005.t001
.	x	x
<eos>	x	x
the	x	x
rest	n	d004.s006.t000
of	x	x
the	x	x
amount	n	d004.s006.t001
be	v	x
take	v	x
from	x	x
its	x	x
own	a	x
kitty	n	d004.s006.t002
,	x	x
which	x	x
be	v	x
well	r	x
fill	v	x
through	x	x
the	x	x
sale	n	d004.s006.t003
of	x	x
business	n	d004.s006.t004
unit	n	d004.s006.t005
.	x	x
<eos>	x	x
bank	n	d004.s007.t000
head	n	x
kenneth	n	x
lewi	n	x
extend	v	x
he	x	x
express	a	x
thanks	n	x
to	x	x
the	x	x
american	a	x
taxpayer	n	x
on	x	x
wednesday	n	x
evening	n	x
:	x	x
the	x	x
cash	n	x
injection	n	x
help	v	x
over	x	x
a	x	x
very	r	x
difficult	a	x
time	n	x
.	x	x
<eos>	x	x
the	x	x
bank	n	d004.s008.t000
overstretch	v	x
at	x	x
the	x	x
height	n	d004.s008.t001
of	x	x
the	x	x
financial	a	x
crisis	n	d004.s008.t002
by	x	x
take	v	x
over	x	x
the	x	x
investment	n	d004.s008.t003
bank	n	d004.s008.t004
merrill	n	x
lynch	n	x
.	x	x
<eos>	x	x
citigroup	n	x
also	r	x
plan	v	x
to	x	x
raise	v	x
cash	n	d004.s009.t000
on	x	x
the	x	x
capital	n	x
market	n	x
to	x	x
free	v	x
itself	x	x
from	x	x
its	x	x
liability	n	d004.s009.t001
with	x	x
the	x	x
state	n	d004.s009.t002
.	x	x
<eos>	x	x
already	r	x
on	x	x
thursday	n	d004.s010.t000
,	x	x
the	x	x
us	n	d004.s010.t001
bank	n	d004.s010.t002
be	v	x
able	a	x
to	x	x
announce	v	x
a	x	x
capital	n	d004.s010.t003
increase	n	d004.s010.t004
of	x	x
some	x	x
usd	n	x
20	x	x
billion	x	x
,	x	x
report	v	x
cnbc	n	x
with	x	x
reference	n	d004.s010.t005
to	x	x
circle	n	d004.s010.t006
.	x	x
<eos>	x	x
a	x	x
citigroup	n	x
spokesman	n	d004.s011.t000
decline	v	x
to	x	x
comment	v	x
.	x	x
<eos>	x	x
goldman	n	x
sach	n	x
,	x	x
jp	n	x
morgan	n	x
chase	n	x
and	x	x
morgan	n	x
stanley	n	x
have	v	x
already	r	x
repay	v	x
they	x	x
support	n	d004.s012.t000
in	x	x
june	n	d004.s012.t001
.	x	x
<eos>	x	x
cheshire	n	x
appeal	n	d005.s000.t000
will	n	x
point	n	x
to	x	x
twitter	n	x
<eos>	x	x
there	x	x
be	v	x
half_a_dozen	n	d005.s001.t000
of	x	x
they	x	x
typing	n	x
away	r	x
in	x	x
the	x	x
courtroom	n	d005.s001.t001
row	n	d005.s001.t002
.	x	x
<eos>	x	x
minute	n	x
by	x	x
minute	n	x
,	x	x
they	x	x
send	v	x
out	x	x
report	n	d005.s002.t000
of	x	x
gruesome	a	x
testimony	n	d005.s002.t001
via	x	x
twitter	n	x
.	x	x
<eos>	x	x
in	x	x
the	x	x
end	n	d005.s003.t000
,	x	x
the	x	x
defense	n	d005.s003.t001
say	v	x
,	x	x
there	x	x
be	v	x
more	a	x
than	x	x
140,000	x	x
twitter	n	x
message	n	d005.s003.t002
about	x	x
the	x	x
trial	n	d005.s003.t003
that	x	x
deal	v	x
with	x	x
rape	n	d005.s003.t004
and	x	x
child	n	d005.s003.t005
tie	v	x
to	x	x
they	x	x
bed	n	d005.s003.t006
in	x	x
a	x	x
house	n	d005.s003.t007
that	x	x
be	v	x
set	v	x
ablaze	r	x
.	x	x
<eos>	x	x
on	x	x
thursday	n	d005.s004.t000
,	x	x
the	x	x
widely	r	x
follow	v	x
trial	n	d005.s004.t001
of	x	x
steven	n	x
j.	n	x
haye	n	x
,	x	x
who	x	x
be	v	x
convict	v	x
of	x	x
kill	v	x
three	x	x
member	n	d005.s004.t002
of	x	x
a	x	x
cheshire	n	x
,	x	x
conn.	n	x
,	x	x
family	n	d005.s004.t003
,	x	x
be	v	x
set	v	x
to	x	x
come	v	x
to	x	x
a	x	x
official	a	x
end	n	d005.s004.t004
with	x	x
the	x	x
judge	n	d005.s004.t005
's	x	x
imposition	n	d005.s004.t006
of	x	x
the	x	x
death	n	x
sentence	n	x
vote	v	x
for	x	x
by	x	x
the	x	x
jury	n	d005.s004.t007
.	x	x
<eos>	x	x
but	x	x
lawyer	n	d005.s005.t000
for	x	x
mr.	n	x
haye	n	x
have	v	x
already	r	x
make	v	x
court	n	d005.s005.t001
filing	n	d005.s005.t002
that	x	x
sketch	n	x
out	x	x
appeal	n	d005.s005.t003
argument	n	d005.s005.t004
that	x	x
be	v	x
likely	a	x
to	x	x
occupy	v	x
the	x	x
court	n	d005.s005.t005
for	x	x
year	n	d005.s005.t006
.	x	x
<eos>	x	x
one	x	x
of	x	x
the	x	x
most	r	x
provocative	a	x
be	v	x
that	x	x
the	x	x
intense	a	x
reporting	n	d005.s006.t000
on	x	x
the	x	x
trial	n	d005.s006.t001
-	x	x
include	v	x
mainstream	n	x
reporter	n	d005.s006.t002
'	x	x
extensive	a	x
use	n	d005.s006.t003
of	x	x
twitter	n	x
-	x	x
create	v	x
a	x	x
``	x	x
circus	n	d005.s006.t004
atmosphere	n	d005.s006.t005
''	x	x
and	x	x
such	a	x
widespread	a	x
,	x	x
instant	a	x
saturation	n	x
with	x	x
inflammatory	a	x
detail	n	d005.s006.t006
that	x	x
the	x	x
jury	n	d005.s006.t007
be	v	x
improperly	r	x
sway	v	x
by	x	x
public	a	x
passion	n	d005.s006.t008
.	x	x
<eos>	x	x
the	x	x
claim	n	d005.s007.t000
could	v	x
force	v	x
appeal	n	d005.s007.t001
judge	n	d005.s007.t002
to	x	x
grapple	v	x
with	x	x
the	x	x
question	n	d005.s007.t003
of	x	x
whether	x	x
new	a	x
technology	n	x
require	v	x
new	a	x
courtroom	n	d005.s007.t004
rule	n	d005.s007.t005
.	x	x
<eos>	x	x
``	x	x
as	x	x
I	x	x
experience	v	x
it	x	x
during	x	x
this	x	x
trial	n	d005.s008.t000
,	x	x
I	x	x
think	v	x
there	x	x
'	v	x
a	x	x
real	a	x
danger	n	d005.s008.t001
that	x	x
the	x	x
inclusion	n	d005.s008.t002
of	x	x
new	a	x
technology	n	x
in	x	x
the	x	x
courtroom	n	d005.s008.t003
be	v	x
affect	v	x
a	x	x
individual	n	d005.s008.t004
's	x	x
fair-trial	a	x
right	n	d005.s008.t005
,	x	x
''	x	x
say	v	x
thoma	n	x
j.	n	x
ullmann	n	x
,	x	x
mr.	n	x
haye	n	x
's	x	x
chief	a	x
defense_lawyer	n	d005.s008.t006
.	x	x
<eos>	x	x
the	x	x
trial_judge	n	d005.s009.t000
,	x	x
jon	n	x
c.	n	x
blue	n	x
of	x	x
state	n	d005.s009.t001
superior_court	n	d005.s009.t002
,	x	x
tersely	r	x
reject	v	x
the	x	x
claim	n	d005.s009.t003
in	x	x
a	x	x
ruling	n	d005.s009.t004
last	a	x
week	n	d005.s009.t005
,	x	x
say	v	x
that	x	x
the	x	x
news_media	n	d005.s009.t006
be	v	x
``	x	x
carefully	r	x
controlled	a	x
''	x	x
and	x	x
that	x	x
there	x	x
be	v	x
no	x	x
evidence	n	d005.s009.t007
the	x	x
jury	n	d005.s009.t008
be	v	x
drive	v	x
by	x	x
passion	n	d005.s009.t009
.	x	x
<eos>	x	x
but	x	x
that	x	x
be	v	x
not	r	x
likely	a	x
to	x	x
be	v	x
the	x	x
last_word	n	d005.s010.t000
on	x	x
the	x	x
issue	n	d005.s010.t001
.	x	x
<eos>	x	x
for	x	x
decade	n	d005.s011.t000
,	x	x
appeals_court	n	d005.s011.t001
have	v	x
recognize	v	x
that	x	x
coverage	n	d005.s011.t002
of	x	x
notorious	a	x
case	n	d005.s011.t003
can	v	x
raise	v	x
question	n	d005.s011.t004
about	x	x
a	x	x
trial	n	d005.s011.t005
's	x	x
fairness	n	d005.s011.t006
.	x	x
<eos>	x	x
in	x	x
a	x	x
landmark	a	x
1966	x	x
ruling	n	d005.s012.t000
,	x	x
the	x	x
united_states_supreme_court	n	d005.s012.t001
overturn	v	x
the	x	x
conviction	n	d005.s012.t002
of	x	x
a	x	x
cleveland	n	d005.s012.t003
osteopath	n	d005.s012.t004
,	x	x
dr.	n	x
sam	n	x
sheppard	n	x
,	x	x
for	x	x
the	x	x
murder	n	d005.s012.t005
of	x	x
he	x	x
wife	n	d005.s012.t006
,	x	x
say	v	x
in	x	x
its	x	x
decision	n	d005.s012.t007
,	x	x
sheppard	n	x
v.	x	x
maxwell	n	x
,	x	x
that	x	x
there	x	x
be	v	x
a	x	x
``	x	x
carnival	n	d005.s012.t008
atmosphere	n	d005.s012.t009
at	x	x
trial	n	d005.s012.t010
''	x	x
because	x	x
of	x	x
the	x	x
news_media	n	d005.s012.t011
.	x	x
<eos>	x	x
the	x	x
crime	n	d005.s013.t000
be	v	x
believe	v	x
by	x	x
some	x	x
to	x	x
have	v	x
be	v	x
the	x	x
inspiration	n	d005.s013.t001
for	x	x
the	x	x
television_show	n	d005.s013.t002
and	x	x
the	x	x
movie	n	d005.s013.t003
``	x	x
the	x	x
fugitive	n	x
.	x	x
''	x	x
<eos>	x	x
some	x	x
lawyer	n	d005.s014.t000
say	v	x
appeals_court	n	d005.s014.t001
review	v	x
mr.	n	x
haye	n	x
's	x	x
conviction	n	d005.s014.t002
half	n	d005.s014.t003
a	x	x
century	n	d005.s014.t004
later	r	x
might	v	x
be	v	x
intrigue	v	x
by	x	x
the	x	x
argument	n	d005.s014.t005
that	x	x
new	a	x
rule	n	d005.s014.t006
could	v	x
be	v	x
necessary	a	x
to	x	x
govern	v	x
way	n	d005.s014.t007
of	x	x
communicate	v	x
from	x	x
courtroom	n	d005.s014.t008
unimagine	v	x
at	x	x
the	x	x
time	n	d005.s014.t009
of	x	x
dr.	n	x
sheppard	n	x
's	x	x
case	n	d005.s014.t010
.	x	x
<eos>	x	x
``	x	x
there	x	x
be	v	x
a	x	x
general	a	x
reason	n	d005.s015.t000
for	x	x
concern	n	d005.s015.t001
about	x	x
the	x	x
impact	n	d005.s015.t002
of	x	x
the	x	x
new	a	x
media	n	x
''	x	x
in	x	x
high-profile	a	x
trial	n	d005.s015.t003
,	x	x
say	v	x
john	n	x
j.	n	x
donohue	n	x
iii	n	x
,	x	x
a	x	x
stanford	n	x
law	n	x
school	n	x
professor	n	d005.s015.t004
who	x	x
study	v	x
the	x	x
connecticut	n	d005.s015.t005
death_penalty	n	d005.s015.t006
and	x	x
write	v	x
a	x	x
report	n	d005.s015.t007
that	x	x
say	v	x
it	x	x
be	v	x
arbitrarily	r	x
enforce	v	x
.	x	x
<eos>	x	x
professor	n	d005.s016.t000
donohue	n	x
say	v	x
some	x	x
appeal	n	d005.s016.t001
judge	n	d005.s016.t002
might	v	x
be	v	x
intrigue	v	x
by	x	x
the	x	x
idea	n	d005.s016.t003
that	x	x
limit	v	x
instant	a	x
communication	n	d005.s016.t004
from	x	x
courtroom	n	d005.s016.t005
might	v	x
make	v	x
trial	n	d005.s016.t006
fairer	a	x
.	x	x
<eos>	x	x
the	x	x
twitter	n	x
issue	n	d005.s017.t000
be	v	x
just	r	x
one	x	x
of	x	x
many	a	x
outline	v	x
by	x	x
mr.	n	x
haye	n	x
's	x	x
lawyer	n	d005.s017.t001
that	x	x
be	v	x
likely	a	x
to	x	x
be	v	x
argue	v	x
for	x	x
year	n	d005.s017.t002
,	x	x
delay	v	x
a	x	x
execution	n	d005.s017.t003
.	x	x
<eos>	x	x
the	x	x
defense_lawyer	n	d005.s018.t000
also	r	x
claim	v	x
,	x	x
for	x	x
example	n	d005.s018.t001
,	x	x
that	x	x
mr.	n	x
haye	n	x
may	v	x
have	v	x
be	v	x
prejudice	v	x
when	r	x
judge	n	d005.s018.t002
blue	n	x
decline	v	x
to	x	x
allow	v	x
they	x	x
to	x	x
test	v	x
potential	a	x
juror	n	d005.s018.t003
'	x	x
reaction	n	d005.s018.t004
by	x	x
show	v	x
they	x	x
grisly	a	x
crime-scene	a	x
photograph	n	d005.s018.t005
during	x	x
jury	n	x
selection	n	x
.	x	x
<eos>	x	x
some	x	x
of	x	x
the	x	x
juror	n	d005.s019.t000
have	v	x
say	v	x
they	x	x
be	v	x
horrify	v	x
by	x	x
the	x	x
photograph	n	d005.s019.t001
of	x	x
the	x	x
victim	n	d005.s019.t002
,	x	x
jennifer	n	x
hawke-petit	n	x
,	x	x
48	x	x
,	x	x
and	x	x
she	x	x
daughter	n	d005.s019.t003
,	x	x
hayley	n	x
,	x	x
17	x	x
,	x	x
and	x	x
michaelum	n	x
,	x	x
11	x	x
.	x	x
<eos>	x	x
the	x	x
defense_lawyer	n	d005.s020.t000
say	v	x
they	x	x
will	v	x
also	r	x
challenge	v	x
the	x	x
constitutionality	n	x
of	x	x
the	x	x
death_penalty	n	d005.s020.t001
and	x	x
argue	v	x
that	x	x
the	x	x
judge	n	d005.s020.t002
wrongly	r	x
remove	v	x
a	x	x
juror	n	d005.s020.t003
who	x	x
have	v	x
be	v	x
critical	a	x
of	x	x
prosecutor	n	d005.s020.t004
and	x	x
that	x	x
he	x	x
improperly	r	x
add	v	x
pressure	n	d005.s020.t005
for	x	x
a	x	x
verdict	n	d005.s020.t006
by	x	x
he	x	x
unusual	a	x
decision	n	d005.s020.t007
to	x	x
direct	v	x
the	x	x
jury	n	d005.s020.t008
to	x	x
deliberate	v	x
over	x	x
a	x	x
weekend	n	d005.s020.t009
.	x	x
<eos>	x	x
the	x	x
juror	n	d005.s021.t000
be	v	x
not	r	x
sequester	v	x
.	x	x
<eos>	x	x
but	x	x
they	x	x
argument	n	d005.s022.t000
about	x	x
the	x	x
effect	n	d005.s022.t001
of	x	x
the	x	x
intense	a	x
coverage	n	d005.s022.t002
of	x	x
the	x	x
trial	n	d005.s022.t003
may	v	x
draw	v	x
the	x	x
most	a	x
interest	n	d005.s022.t004
.	x	x
<eos>	x	x
they	x	x
note	v	x
in	x	x
a	x	x
challenge	n	d005.s023.t000
to	x	x
the	x	x
verdict	n	d005.s023.t001
file	v	x
last	a	x
month	n	d005.s023.t002
that	x	x
the	x	x
case	n	d005.s023.t003
dominate	v	x
the	x	x
news	n	d005.s023.t004
in	x	x
connecticut	n	d005.s023.t005
and	x	x
be	v	x
discuss	v	x
during	x	x
the	x	x
election	n	d005.s023.t006
campaign	n	d005.s023.t007
by	x	x
candidate	n	d005.s023.t008
for	x	x
governor	n	x
and	x	x
the	x	x
united_states_senate	n	d005.s023.t009
.	x	x
<eos>	x	x
they	x	x
argue	v	x
that	x	x
the	x	x
news_media	n	d005.s024.t000
continually	r	x
fan	v	x
the	x	x
flame	n	x
of	x	x
emotion	n	d005.s024.t001
about	x	x
the	x	x
case	n	d005.s024.t002
.	x	x
<eos>	x	x
``	x	x
the	x	x
daily	a	x
crush	n	d005.s025.t000
of	x	x
media	n	x
tweet	n	x
,	x	x
camera	n	d005.s025.t001
and	x	x
reporter	n	d005.s025.t002
outside	x	x
the	x	x
courthouse	n	d005.s025.t003
,	x	x
''	x	x
the	x	x
lawyer	n	d005.s025.t004
write	v	x
,	x	x
``	x	x
