from	x	x
any	x	x
talkative	a	d000.s099.t006
,	x	x
friendly	a	d000.s099.t007
lush	n	d000.s099.t008
.	x	x
<eos>	x	x
he	x	x
be	v	x
enjoy	v	d000.s100.t000
the	x	x
weekly	a	d000.s100.t001
ritual	n	d000.s100.t002
of	x	x
wash_down	v	d000.s100.t003
he	x	x
pet	n	d000.s100.t004
grievance	n	d000.s100.t005
with	x	x
bourbon	n	d000.s100.t006
slightly	r	x
moisten	v	x
with	x	x
water	n	d000.s100.t007
.	x	x
<eos>	x	x
this	x	x
favorite	a	d000.s101.t000
grievance	n	d000.s101.t001
be	v	x
not	r	x
the	x	x
landlord	n	d000.s101.t002
.	x	x
<eos>	x	x
he	x	x
have	v	x
already	r	x
quite	r	x
forget	v	d000.s102.t000
about	x	x
he	x	x
.	x	x
<eos>	x	x
in	x	x
fact	n	x
,	x	x
he	x	x
have	v	x
only	r	x
mention	v	d000.s103.t000
he	x	x
on	x	x
the	x	x
spur	n	d000.s103.t001
of	x	x
the	x	x
moment	n	d000.s103.t002
.	x	x
<eos>	x	x
he	x	x
real	a	d000.s104.t000
grievance	n	d000.s104.t001
be	v	x
lolly	n	x
.	x	x
<eos>	x	x
toward	x	x
the	x	x
end	n	d000.s105.t000
of	x	x
he	x	x
fourth	a	d000.s105.t001
hairy	a	d000.s105.t002
highball	n	x
,	x	x
while	x	x
he	x	x
be	v	x
moodily	r	x
make	v	d000.s105.t003
wet	a	d000.s105.t004
ring	n	d000.s105.t005
on	x	x
the	x	x
table-top	n	x
with	x	x
the	x	x
bottom	n	d000.s105.t006
of	x	x
the	x	x
glass	n	d000.s105.t007
,	x	x
he	x	x
become	v	d000.s105.t008
aware	a	d000.s105.t009
that	x	x
he	x	x
be	v	x
not	r	x
alone	r	x
.	x	x
<eos>	x	x
he	x	x
look	v	d000.s106.t000
up	x	x
with	x	x
bloodshot	a	d000.s106.t001
eye	n	d000.s106.t002
and	x	x
behold	v	d000.s106.t003
the	x	x
stranger	n	d000.s106.t004
sit	v	d000.s106.t005
across	x	x
the	x	x
table	n	d000.s106.t006
,	x	x
smile	v	d000.s106.t007
a	x	x
secret	a	d000.s106.t008
smile	n	d000.s106.t009
at	x	x
he	x	x
,	x	x
as	x	x
if	x	x
they	x	x
be	v	x
fellow	a	x
conspirator	n	d000.s106.t010
.	x	x
<eos>	x	x
he	x	x
have	v	x
n't	r	x
even	r	x
notice	v	d000.s107.t000
--	x	x
what	x	x
be	v	x
he	x	x
name	n	d000.s107.t001
?	x	x
pete	n	x
?	x	x
--	x	x
he	x	x
have	v	x
n't	r	x
see	v	d000.s107.t002
he	x	x
sit_down	v	d000.s107.t003
.	x	x
<eos>	x	x
the	x	x
man	n	d000.s108.t000
be	v	x
uncanny	a	d000.s108.t001
,	x	x
like	x	x
a	x	x
shadow	n	d000.s108.t002
,	x	x
and	x	x
make	v	d000.s108.t003
as	x	x
much	a	d000.s108.t004
noise	n	d000.s108.t005
as	x	x
a	x	x
shadow	n	d000.s108.t006
.	x	x
<eos>	x	x
haney	n	x
feel_like	v	d000.s109.t000
shrink	v	d000.s109.t001
out_of_sight	a	d000.s109.t002
,	x	x
but	x	x
he	x	x
be	v	x
already	r	x
trap	v	d000.s109.t003
in	x	x
the	x	x
corner	n	d000.s109.t004
with	x	x
the	x	x
wiry	a	d000.s109.t005
,	x	x
dark	a	d000.s109.t006
little	a	d000.s109.t007
man	n	d000.s109.t008
.	x	x
<eos>	x	x
he	x	x
begin	v	d000.s110.t000
to	x	x
wish	v	d000.s110.t001
that	x	x
he	x	x
have	v	x
n't	r	x
shout	v	d000.s110.t002
that	x	x
other	a	d000.s110.t003
evening	n	d000.s110.t004
when	r	x
the	x	x
truck	n	d000.s110.t005
bear_down	v	d000.s110.t006
through	x	x
the	x	x
crossing	n	d000.s110.t007
.	x	x
<eos>	x	x
be	v	x
he	x	x
go	v	x
to	x	x
be	v	x
saddle	v	d000.s111.t000
from	x	x
now	r	x
on	x	x
with	x	x
a	x	x
creep	n	d000.s111.t001
for	x	x
a	x	x
bar	n	d000.s111.t002
?	x	x
<eos>	x	x
he	x	x
'd	v	x
have	v	x
to	x	x
start	v	d000.s112.t000
go	v	d000.s112.t001
to	x	x
some	x	x
of	x	x
the	x	x
other	a	d000.s112.t002
place	n	d000.s112.t003
again	r	x
.	x	x
<eos>	x	x
in	x	x
a	x	x
low	a	d000.s113.t000
voice	n	d000.s113.t001
,	x	x
almost	r	x
whisper	v	d000.s113.t002
,	x	x
the	x	x
man	n	d000.s113.t003
have	v	x
ask	v	d000.s113.t004
phil	n	x
if	x	x
he	x	x
be	v	x
happy	a	d000.s113.t005
with	x	x
the	x	x
way	n	d000.s113.t006
the	x	x
landlord	n	d000.s113.t007
have	v	x
be	v	x
take_off	v	d000.s113.t008
he	x	x
back	n	d000.s113.t009
.	x	x
<eos>	x	x
he	x	x
make	v	d000.s114.t000
the	x	x
mistake	n	d000.s114.t001
of	x	x
answer	v	d000.s114.t002
in	x	x
a	x	x
offhand	a	d000.s114.t003
way	n	d000.s114.t004
,	x	x
and	x	x
instantly	r	x
realize	v	d000.s114.t005
that	x	x
he	x	x
skepticism	n	d000.s114.t006
must	v	x
have	v	x
show	v	d000.s114.t007
in	x	x
he	x	x
face	n	d000.s114.t008
or	x	x
voice	n	d000.s114.t009
.	x	x
<eos>	x	x
pete	n	x
frown	v	d000.s115.t000
slightly	r	x
,	x	x
then	r	x
become	v	d000.s115.t001
sad	a	d000.s115.t002
and	x	x
moody	a	d000.s115.t003
.	x	x
<eos>	x	x
haney	n	x
do	v	x
n't	r	x
want	v	d000.s116.t000
to	x	x
encourage	v	d000.s116.t001
he	x	x
company	n	d000.s116.t002
,	x	x
but	x	x
feel	v	d000.s116.t003
he	x	x
ought	v	x
to	x	x
buy	v	d000.s116.t004
he	x	x
a	x	x
drink	n	d000.s116.t005
anyhow	n	x
,	x	x
to	x	x
prevent	v	d000.s116.t006
possible	a	d000.s116.t007
trouble	n	d000.s116.t008
.	x	x
<eos>	x	x
but	x	x
there	x	x
be	v	x
no	x	x
trouble	n	d000.s117.t000
.	x	x
<eos>	x	x
the	x	x
guy	n	d000.s118.t000
sulk	v	d000.s118.t001
over	x	x
he	x	x
drink	n	d000.s118.t002
,	x	x
obviously	r	x
upset	v	d000.s118.t003
by	x	x
haney	n	x
's	x	x
lack	n	d000.s118.t004
of	x	x
appreciation	n	d000.s118.t005
.	x	x
<eos>	x	x
to	x	x
break	v	d000.s119.t000
the	x	x
uncomfortable	a	d000.s119.t001
silence	n	d000.s119.t002
,	x	x
haney	n	x
begin	v	d000.s119.t003
to	x	x
talk	v	d000.s119.t004
.	x	x
<eos>	x	x
in	x	x
time	n	x
,	x	x
and	x	x
two	x	x
drink	n	d000.s120.t000
later	r	x
,	x	x
he	x	x
be	v	x
complain	v	d000.s120.t001
bitterly	r	x
about	x	x
he	x	x
wife	n	d000.s120.t002
,	x	x
he	x	x
be	v	x
on	x	x
the	x	x
subject	n	d000.s120.t003
for	x	x
ten	x	x
minute	n	d000.s120.t004
or	x	x
so	r	x
when	r	x
he	x	x
notice	v	d000.s120.t005
the	x	x
renewed	a	d000.s120.t006
interest	n	d000.s120.t007
in	x	x
he	x	x
listener	n	d000.s120.t008
--	x	x
it	x	x
show	v	d000.s120.t009
in	x	x
the	x	x
alert	a	d000.s120.t010
face	n	d000.s120.t011
and	x	x
the	x	x
suddenly	r	x
bright	a	d000.s120.t012
eye	n	d000.s120.t013
.	x	x
<eos>	x	x
when	r	x
he	x	x
pause	v	d000.s121.t000
to	x	x
moisten	v	d000.s121.t001
he	x	x
throat	n	d000.s121.t002
,	x	x
the	x	x
stranger	n	d000.s121.t003
break_in	v	d000.s121.t004
.	x	x
<eos>	x	x
``	x	x
but	x	x
why	r	x
pay	v	d000.s122.t000
she	x	x
bill	n	d000.s122.t001
?	x	x
<eos>	x	x
if	x	x
she	x	x
run_around	v	d000.s123.t000
with	x	x
other	a	d000.s123.t001
man	n	d000.s123.t002
,	x	x
and	x	x
if	x	x
you	x	x
hate	v	d000.s123.t003
she	x	x
as	x	x
you	x	x
say	v	d000.s123.t004
,	x	x
why	r	x
not	r	x
just	r	x
divorce	v	d000.s123.t005
she	x	x
``	x	x
?	x	x
<eos>	x	x
haney	n	x
scowl	v	d000.s124.t000
.	x	x
<eos>	x	x
``	x	x
that	x	x
bitch	n	d000.s125.t000
would	v	x
love	v	d000.s125.t001
a	x	x
divorce	n	d000.s125.t002
``	x	x
,	x	x
he	x	x
growl	v	d000.s125.t003
.	x	x
<eos>	x	x
``	x	x
then	r	x
she	x	x
'd	v	x
get	v	d000.s126.t000
half	n	d000.s126.t001
of	x	x
everything	n	x
I	x	x
have	v	d000.s126.t002
.	x	x
<eos>	x	x
community_property	n	d000.s127.t000
deal	n	d000.s127.t001
--	x	x
you	x	x
know	v	d000.s127.t002
.	x	x
<eos>	x	x
I	x	x
'd	v	x
have	v	x
to	x	x
sell_out	v	d000.s128.t000
my	x	x
business	n	d000.s128.t001
to	x	x
pay_off	v	d000.s128.t002
she	x	x
off	x	x
with	x	x
she	x	x
share	n	d000.s128.t003
.	x	x
<eos>	x	x
she	x	x
can	v	x
drop	v	x
dead	a	x
``	x	x
!	x	x
!	x	x
<eos>	x	x
pete	n	x
nod	v	d000.s130.t000
understandingly	r	x
.	x	x
<eos>	x	x
``	x	x
oh	x	x
yes	x	x
.	x	x
<eos>	x	x
now	r	x
I	x	x
see	v	d000.s132.t000
.	x	x
<eos>	x	x
you	x	x
must	v	x
understand	v	d000.s133.t000
,	x	x
I	x	x
have	v	x
n't	r	x
be	v	x
in	x	x
this	x	x
state	n	d000.s133.t001
too	r	x
long	r	x
.	x	x
<eos>	x	x
I	x	x
come	v	d000.s134.t000
out	x	x
here	r	x
to	x	x
retire	v	d000.s134.t001
.	x	x
<eos>	x	x
that	x	x
'	v	x
why	r	x
I	x	x
--	x	x
why	r	x
I	x	x
do	v	d000.s135.t000
a	x	x
free	a	d000.s135.t001
job	n	d000.s135.t002
now	r	x
and	x	x
then	r	x
.	x	x
<eos>	x	x
you	x	x
should	v	x
have	v	x
tell	v	d000.s136.t000
I	x	x
about	x	x
she	x	x
before	x	x
``	x	x
.	x	x
<eos>	x	x
haney	n	x
feel	v	d000.s137.t000
a	x	x
twinge	n	d000.s137.t001
of	x	x
annoyance	n	d000.s137.t002
when	r	x
he	x	x
hear	v	d000.s137.t003
the	x	x
now	r	x
familiar	a	d000.s137.t004
line	n	d000.s137.t005
again	r	x
.	x	x
<eos>	x	x
then	r	x
a	x	x
wild	a	d000.s138.t000
thought	n	d000.s138.t001
run	v	d000.s138.t002
circle	n	d000.s138.t003
through	x	x
he	x	x
clouded	a	d000.s138.t004
brain	n	d000.s138.t005
.	x	x
<eos>	x	x
suppose	v	d000.s139.t000
--	x	x
just	r	x
suppose	v	d000.s139.t001
this	x	x
guy	n	d000.s139.t002
be	v	x
really	r	x
what	x	x
he	x	x
say	v	d000.s139.t003
he	x	x
be	v	x
t	n	x
!	x	x
!	x	x
<eos>	x	x
a	x	x
retired	a	d000.s140.t000
professional	a	d000.s140.t001
killer	n	d000.s140.t002
<eos>	x	x
if	x	x
he	x	x
be	v	x
just	r	x
a	x	x
nut	n	d000.s141.t000
,	x	x
no	x	x
harm	n	d000.s141.t001
be	v	x
do	v	d000.s141.t002
.	x	x
<eos>	x	x
but	x	x
if	x	x
he	x	x
be	v	x
the	x	x
real_thing	n	d000.s142.t000
,	x	x
he	x	x
could	v	x
do	v	d000.s142.t001
something	n	x
about	x	x
lolly	n	x
.	x	x
<eos>	x	x
he	x	x
feel	v	d000.s143.t000
very	r	x
cunning	a	d000.s143.t001
,	x	x
very	r	x
proud	a	d000.s143.t002
of	x	x
himself	x	x
as	x	x
he	x	x
play	v	d000.s143.t003
on	x	x
the	x	x
other	a	d000.s143.t004
man	n	d000.s143.t005
's	x	x
soft_spot	n	d000.s143.t006
.	x	x
<eos>	x	x
``	x	x
no	x	x
offense	n	d000.s144.t000
intend	v	d000.s144.t001
``	x	x
,	x	x
he	x	x
say	v	d000.s144.t002
gently	r	x
.	x	x
<eos>	x	x
``	x	x
but	x	x
it	x	x
'	v	x
just	r	x
that	x	x
--	x	x
well	r	x
,	x	x
you	x	x
know	v	d000.s145.t000
.	x	x
<eos>	x	x
the	x	x
cop	n	d000.s146.t000
do	v	x
n't	r	x
suspect	v	d000.s146.t001
a	x	x
thing	n	d000.s146.t002
,	x	x
and	x	x
I	x	x
think	v	d000.s146.t003
it	x	x
be	v	x
a	x	x
coincidence	n	d000.s146.t004
.	x	x
<eos>	x	x
after	x	x
all	x	x
,	x	x
I	x	x
do	v	x
n't	r	x
know	v	d000.s147.t000
you	x	x
,	x	x
pete	n	x
.	x	x
<eos>	x	x
it	x	x
could	v	x
have	v	x
be	v	x
a	x	x
accident	n	d000.s148.t000
``	x	x
.	x	x
<eos>	x	x
he	x	x
shrug	v	d000.s149.t000
casually	r	x
.	x	x
<eos>	x	x
``	x	x
but	x	x
if	x	x
you	x	x
say	v	d000.s150.t000
you	x	x
manage	v	d000.s150.t001
it	x	x
``	x	x
<eos>	x	x
the	x	x
stranger	n	d000.s151.t000
be	v	x
hook	v	d000.s151.t001
.	x	x
<eos>	x	x
he	x	x
eye	n	d000.s152.t000
burn	v	d000.s152.t001
feverishly	r	x
.	x	x
<eos>	x	x
``	x	x
yes	x	x
,	x	x
yes	r	x
``	x	x
,	x	x
he	x	x
mutter	v	d000.s153.t000
impatiently	r	x
.	x	x
<eos>	x	x
``	x	x
of_course	r	d000.s154.t000
it	x	x
look	v	d000.s154.t001
like	x	x
a	x	x
accident	n	d000.s154.t002
.	x	x
<eos>	x	x
I	x	x
always	r	x
work	v	d000.s155.t000
it	x	x
that	x	x
way	n	d000.s155.t001
--	x	x
and	x	x
always	r	x
at	x	x
a	x	x
time	n	d000.s155.t002
when	r	x
the	x	x
customer	n	d000.s155.t003
have	v	d000.s155.t004
a	x	x
alibi	n	d000.s155.t005
.	x	x
<eos>	x	x
let	v	d000.s156.t000
I	x	x
prove	v	d000.s156.t001
it	x	x
,	x	x
phil	n	x
.	x	x
<eos>	x	x
I	x	x
think	v	d000.s157.t000
I	x	x
can	v	x
manage	v	d000.s157.t001
one	x	x
more	a	x
favor	n	d000.s157.t002
for	x	x
you	x	x
``	x	x
.	x	x
<eos>	x	x
he	x	x
wait	v	d000.s158.t000
eagerly	r	x
.	x	x
<eos>	x	x
haney	n	x
swish	v	d000.s159.t000
the	x	x
liquor	n	d000.s159.t001
in	x	x
the	x	x
bottom	n	d000.s159.t002
of	x	x
he	x	x
glass	n	d000.s159.t003
.	x	x
<eos>	x	x
tuesday	n	x
's	x	x
rout	n	d001.s000.t000
of	x	x
a	x	x
gop	n	x
congressional	a	d001.s000.t001
hopeful	n	d001.s000.t002
in	x	x
a	x	x
mississippus	n	x
district	n	d001.s000.t003
that	x	x
have	v	x
n't	r	x
back	v	d001.s000.t004
a	x	x
democratic	a	d001.s000.t005
presidential	a	d001.s000.t006
candidate	n	d001.s000.t007
since	x	x
adlaus	n	x
stevenson	n	x
be	v	x
another	x	x
reminder	n	d001.s000.t008
that	x	x
,	x	x
at	x	x
least	a	x
at	x	x
the	x	x
federal	a	d001.s000.t009
level	n	d001.s000.t010
,	x	x
political	a	d001.s000.t011
``	x	x
ticket	n	x
splitting	n	x
``	x	x
have	v	x
be	v	x
on	x	x
the	x	x
rise	n	d001.s000.t012
over	x	x
the	x	x
past	a	d001.s000.t013
half-century	n	d001.s000.t014
.	x	x
<eos>	x	x
in	x	x
only	r	x
one	x	x
presidential	a	d001.s001.t000
election	n	d001.s001.t001
year	n	d001.s001.t002
prior	r	x
to	x	x
1948	x	x
do	v	x
more	a	x
than	x	x
20	x	x
percent	n	d001.s001.t003
of	x	x
the	x	x
nation	n	d001.s001.t004
's	x	x
congressional	a	d001.s001.t005
district	n	d001.s001.t006
choose	v	d001.s001.t007
a	x	x
different	a	d001.s001.t008
party	n	d001.s001.t009
's	x	x
candidate	n	d001.s001.t010
for	x	x
the	x	x
white	n	x
house	n	x
than	x	x
for	x	x
the	x	x
house	n	x
of	x	x
representative	n	x
.	x	x
<eos>	x	x
now	r	x
that	x	x
percentage	n	d001.s002.t000
routinely	r	x
equal	v	d001.s002.t001
a	x	x
third	a	x
and	x	x
twice	r	x
have	v	x
be	v	x
above	x	x
40	x	x
percent	n	d001.s002.t002
.	x	x
<eos>	x	x
as	x	x
we	x	x
know	v	d001.s003.t000
,	x	x
voter	n	d001.s003.t001
tend	v	d001.s003.t002
to	x	x
favor	v	d001.s003.t003
republican	n	d001.s003.t004
more	r	x
in	x	x
race	n	d001.s003.t005
for	x	x
president	n	d001.s003.t006
than	x	x
in	x	x
those	x	x
for	x	x
congress	n	x
.	x	x
<eos>	x	x
in	x	x
every	x	x
presidential	a	d001.s004.t000
election	n	d001.s004.t001
over	x	x
the	x	x
past	a	d001.s004.t002
half-century	n	d001.s004.t003
,	x	x
except	x	x
for	x	x
the	x	x
goldwater	n	x
presidential	a	d001.s004.t004
candidacy	n	d001.s004.t005
,	x	x
the	x	x
gop	n	x
have	v	x
capture	v	d001.s004.t006
a	x	x
greater	a	x
percentage	n	d001.s004.t007
of	x	x
the	x	x
major	a	d001.s004.t008
-	x	x
party	n	d001.s004.t009
popular	a	d001.s004.t010
vote	n	d001.s004.t011
for	x	x
president	n	d001.s004.t012
than	x	x
it	x	x
have	v	x
of	x	x
congressional	a	d001.s004.t013
seat	n	d001.s004.t014
or	x	x
the	x	x
popular	a	d001.s004.t015
vote	n	d001.s004.t016
for	x	x
congress	n	x
.	x	x
<eos>	x	x
prior	r	x
to	x	x
1932	x	x
,	x	x
the	x	x
pattern	n	d001.s005.t000
be	v	x
nearly	r	x
the	x	x
opposite	n	d001.s005.t001
.	x	x
<eos>	x	x
what	x	x
account	v	d001.s006.t000
for	x	x
the	x	x
result	n	d001.s006.t001
of	x	x
recent	a	d001.s006.t002
decade	n	d001.s006.t003
?	x	x
<eos>	x	x
a	x	x
simple	a	d001.s007.t000
economic	a	d001.s007.t001
theory	n	d001.s007.t002
may	v	x
provide	v	d001.s007.t003
at	x	x
least	a	x
a	x	x
partial	a	d001.s007.t004
explanation	n	d001.s007.t005
for	x	x
the	x	x
split_personality	n	d001.s007.t006
display	v	d001.s007.t007
by	x	x
american	n	d001.s007.t008
in	x	x
the	x	x
voting_booth	n	d001.s007.t009
.	x	x
<eos>	x	x
the	x	x
theory	n	d001.s008.t000
rely	v	d001.s008.t001
on	x	x
three	x	x
assumption	n	d001.s008.t002
:	x	x
<eos>	x	x
1	x	x
-rrb-	x	x
voter	n	d001.s009.t000
can	v	x
``	x	x
buy	v	d001.s009.t001
``	x	x
one	x	x
of	x	x
two	x	x
brand	n	d001.s009.t002
when	r	x
they	x	x
select	v	d001.s009.t003
they	x	x
political	a	d001.s009.t004
agent	n	d001.s009.t005
--	x	x
a	x	x
republican	a	d001.s009.t006
brand	n	d001.s009.t007
that	x	x
believe_in	v	d001.s009.t008
in	x	x
the	x	x
minimalist	a	d001.s009.t009
state	n	d001.s009.t010
and	x	x
in	x	x
the	x	x
virtue	n	d001.s009.t011
of	x	x
private	a	d001.s009.t012
market	n	d001.s009.t013
over	x	x
the	x	x
vice	n	d001.s009.t014
of	x	x
public	a	d001.s009.t015
action	n	d001.s009.t016
,	x	x
and	x	x
a	x	x
democratic	a	d001.s009.t017
brand	n	d001.s009.t018
that	x	x
believe_in	v	d001.s009.t019
in	x	x
big	a	d001.s009.t020
government	n	d001.s009.t021
and	x	x
in	x	x
public	a	d001.s009.t022
intervention	n	d001.s009.t023
to	x	x
remedy	v	d001.s009.t024
the	x	x
excess	n	d001.s009.t025
attendant	a	d001.s009.t026
to	x	x
the	x	x
pursuit	n	d001.s009.t027
of	x	x
private	a	d001.s009.t028
interest	n	d001.s009.t029
.	x	x
<eos>	x	x
2	x	x
-rrb-	x	x
congressional	a	d001.s010.t000
representative	n	d001.s010.t001
have	v	d001.s010.t002
two	x	x
basic	a	d001.s010.t003
responsibility	n	d001.s010.t004
while	x	x
vote	v	d001.s010.t005
in	x	x
office	n	d001.s010.t006
--	x	x
deal	v	d001.s010.t007
with	x	x
national	a	d001.s010.t008
issue	n	d001.s010.t009
-lrb-	x	x
programmatic	a	x
action	n	d001.s010.t010
such	a	x
as	x	x
cast	v	d001.s010.t011
roll_call	n	d001.s010.t012
vote	n	d001.s010.t013
on	x	x
legislation	n	d001.s010.t014
that	x	x
impose	v	d001.s010.t015
cost	n	d001.s010.t016
and/or	x	x
confer	v	d001.s010.t017
benefit	n	d001.s010.t018
on	x	x
the	x	x
population	n	d001.s010.t019
at	x	x
large	a	x
-rrb-	x	x
and	x	x
attend_to	v	d001.s010.t020
to	x	x
local	a	d001.s010.t021
issue	n	d001.s010.t022
-lrb-	x	x
constituency	n	d001.s010.t023
service	n	d001.s010.t024
and	x	x
pork_barrel	n	d001.s010.t025
-rrb-	x	x
.	x	x
<eos>	x	x
3	x	x
-rrb-	x	x
republican	a	d001.s011.t000
congressional	a	d001.s011.t001
representative	n	d001.s011.t002
,	x	x
because	x	x
of	x	x
they	x	x
belief	n	d001.s011.t003
in	x	x
a	x	x
minimalist	a	d001.s011.t004
state	n	d001.s011.t005
,	x	x
be	v	x
less	r	x
willing	a	d001.s011.t006
to	x	x
engage	v	d001.s011.t007
in	x	x
local	a	d001.s011.t008
benefit-seeking	n	x
than	x	x
be	v	x
democratic	a	d001.s011.t009
member	n	d001.s011.t010
of	x	x
congress	n	x
.	x	x
<eos>	x	x
if	x	x
these	x	x
assumption	n	d001.s012.t000
hold	v	d001.s012.t001
,	x	x
voter	n	d001.s012.t002
in	x	x
race	n	d001.s012.t003
for	x	x
congress	n	x
face	v	d001.s012.t004
what	x	x
in	x	x
economic	a	d001.s012.t005
theory	n	d001.s012.t006
be	v	x
call	v	x
a	x	x
prisoner	n	x
's	x	x
dilemma	n	x
and	x	x
have	v	d001.s012.t007
a	x	x
incentive	n	d001.s012.t008
,	x	x
at	x	x
the	x	x
margin	n	d001.s012.t009
,	x	x
to	x	x
lean	v	d001.s012.t010
democratic	a	d001.s012.t011
.	x	x
<eos>	x	x
if	x	x
they	x	x
put	v	d001.s013.t000
a	x	x
republican	n	x
into	x	x
office	n	d001.s013.t001
,	x	x
not	r	x
only	r	x
will	v	x
they	x	x
acquire	v	d001.s013.t002
less	a	x
in	x	x
term	n	x
of	x	x
local	a	d001.s013.t003
benefit	n	d001.s013.t004
but	x	x
they	x	x
select	v	x
legislator	n	d001.s013.t005
will	v	x
be	v	x
relatively	r	x
powerless	a	d001.s013.t006
to	x	x
prevent	v	d001.s013.t007
other	a	d001.s013.t008
legislator	n	d001.s013.t009
from	x	x
``	x	x
bring	v	d001.s013.t010
home	n	d001.s013.t011
the	x	x
bacon	n	x
``	x	x
to	x	x
they	x	x
respective	a	d001.s013.t012
constituency	n	d001.s013.t013
.	x	x
<eos>	x	x
each	x	x
legislator	n	d001.s014.t000
,	x	x
after	x	x
all	x	x
,	x	x
be	v	x
only	r	x
one	x	x
out	x	x
of	x	x
535	x	x
when	r	x
it	x	x
come_to	v	d001.s014.t001
to	x	x
national	a	d001.s014.t002
policy	n	d001.s014.t003
making	n	d001.s014.t004
.	x	x
<eos>	x	x
in	x	x
race	n	d001.s015.t000
for	x	x
the	x	x
white	n	x
house	n	x
,	x	x
a	x	x
voter	n	d001.s015.t001
's	x	x
incentive	n	d001.s015.t002
,	x	x
at	x	x
the	x	x
margin	n	d001.s015.t003
,	x	x
be	v	x
to	x	x
lean	v	d001.s015.t004
republican	n	x
.	x	x
<eos>	x	x
although	x	x
a	x	x
gop	n	x
president	n	d001.s016.t000
may	v	x
limit	v	d001.s016.t001
local	a	d001.s016.t002
benefit	n	d001.s016.t003
to	x	x
the	x	x
voter	n	d001.s016.t004
's	x	x
particular	a	d001.s016.t005
district	n	d001.s016.t006
,	x	x
such	a	d001.s016.t007
a	x	x
president	n	d001.s016.t008
be	v	x
also	r	x
likely	a	d001.s016.t009
to	x	x
be	v	x
more	r	x
effective	a	d001.s016.t010
at	x	x
prevent	v	d001.s016.t011
other	a	d001.s016.t012
district	n	d001.s016.t013
and	x	x
they	x	x
legislator	n	d001.s016.t014
from	x	x
bring_home	v	d001.s016.t015
the	x	x
local	a	d001.s016.t016
benefit	n	d001.s016.t017
.	x	x
<eos>	x	x
the	x	x
individual	a	d001.s017.t000
voter	n	d001.s017.t001
's	x	x
standing	n	d001.s017.t002
consequently	r	x
will	v	x
be	v	x
enhance	v	d001.s017.t003
through	x	x
lower	a	x
tax	n	d001.s017.t004
.	x	x
<eos>	x	x
while	x	x
this	x	x
theory	n	d001.s018.t000
be	v	x
exceedingly	r	x
simple	a	d001.s018.t001
,	x	x
it	x	x
appear	v	d001.s018.t002
to	x	x
explain	v	d001.s018.t003
several	a	d001.s018.t004
thing	n	d001.s018.t005
.	x	x
<eos>	x	x
first	r	x
,	x	x
why	r	x
ticket	n	x
splitting	n	x
have	v	x
increase	v	d001.s019.t000
and	x	x
take	v	d001.s019.t001
the	x	x
peculiar	a	d001.s019.t002
pattern	n	d001.s019.t003
that	x	x
it	x	x
have	v	x
over	x	x
the	x	x
past	a	d001.s019.t004
half-century	n	d001.s019.t005
:	x	x
prior	r	x
to	x	x
the	x	x
election	n	d001.s019.t006
of	x	x
franklin	n	x
roosevelt	n	x
as	x	x
president	n	d001.s019.t007
and	x	x
the	x	x
advent	n	d001.s019.t008
of	x	x
the	x	x
new	n	x
deal	n	x
,	x	x
government	n	d001.s019.t009
occupy	v	d001.s019.t010
a	x	x
much	r	x
smaller	a	x
role	n	d001.s019.t011
in	x	x
society	n	d001.s019.t012
and	x	x
the	x	x
prisoner	n	x
's	x	x
dilemma	n	x
problem	n	d001.s019.t013
confront	v	d001.s019.t014
voter	n	d001.s019.t015
in	x	x
race	n	d001.s019.t016
for	x	x
congress	n	x
be	v	x
considerably	r	x
less	r	x
severe	a	d001.s019.t017
.	x	x
<eos>	x	x
second	r	x
,	x	x
it	x	x
explain	v	d001.s020.t000
why	r	x
voter	n	d001.s020.t001
hold	v	d001.s020.t002
congress	n	x
in	x	x
disdain	n	d001.s020.t003
but	x	x
generally	r	x
love	v	d001.s020.t004
they	x	x
own	a	d001.s020.t005
congressional	a	d001.s020.t006
representative	n	d001.s020.t007
:	x	x
any	x	x
individual	a	d001.s020.t008
legislator	n	d001.s020.t009
's	x	x
constituent	n	d001.s020.t010
appreciate	v	d001.s020.t011
the	x	x
specific	a	d001.s020.t012
benefit	n	d001.s020.t013
that	x	x
the	x	x
legislator	n	d001.s020.t014
win	v	d001.s020.t015
for	x	x
they	x	x
but	x	x
not	r	x
the	x	x
overall	a	d001.s020.t016
cost	n	d001.s020.t017
associate	v	d001.s020.t018
with	x	x
every	x	x
other	a	d001.s020.t019
legislator	n	d001.s020.t020
do	v	d001.s020.t021
likewise	r	x
for	x	x
he	x	x
own	a	d001.s020.t022
constituency	n	d001.s020.t023
.	x	x
<eos>	x	x
third	r	x
,	x	x
the	x	x
theory	n	d001.s021.t000
suggest	v	d001.s021.t001
why	r	x
legislator	n	d001.s021.t002
who	x	x
pay	v	x
too	r	x
much	a	d001.s021.t003
attention	n	x
to	x	x
national	a	d001.s021.t004
policy	n	d001.s021.t005
making	n	d001.s021.t006
relative	a	d001.s021.t007
to	x	x
local	a	d001.s021.t008
benefit-seeking	n	x
have	v	d001.s021.t009
lower	a	x
security	n	d001.s021.t010
in	x	x
office	n	d001.s021.t011
.	x	x
<eos>	x	x
for_example	r	d001.s022.t000
,	x	x
first	a	d001.s022.t001
member	n	d001.s022.t002
of	x	x
the	x	x
house	n	x
,	x	x
once	r	x
the	x	x
most	r	x
