this	x	x
not	r	x
eliminate	v	d001.s033.t001
?	x	x
<eos>	x	x
``	x	x
feeding	n	x
frenzy	n	x
``	x	x
do	v	x
provide	v	d001.s034.t000
a	x	x
few	a	x
clue	n	d001.s034.t001
.	x	x
<eos>	x	x
in	x	x
and	x	x
around	x	x
all	x	x
level	n	x
of	x	x
government	n	x
in	x	x
the	x	x
u.s.	n	x
be	v	x
group	n	d001.s035.t000
of	x	x
people	n	d001.s035.t001
who	x	x
can	v	x
best	r	x
be	v	x
describe	v	d001.s035.t002
as	x	x
belong	v	d001.s035.t003
to	x	x
a	x	x
political	a	x
insider	n	x
commercial	a	x
party	n	x
.	x	x
<eos>	x	x
they	x	x
know	v	d001.s036.t000
that	x	x
whenever	r	x
government	n	d001.s036.t001
be	v	x
redistribute	v	d001.s036.t002
wealth	n	d001.s036.t003
,	x	x
regulate	v	d001.s036.t004
commerce	n	d001.s036.t005
or	x	x
maintain	v	d001.s036.t006
a	x	x
large	a	x
defense	n	x
establishment	n	d001.s036.t007
,	x	x
there	x	x
be	v	x
big	a	x
money	n	d001.s036.t008
to	x	x
be	v	x
make	v	d001.s036.t009
in	x	x
influence	v	d001.s036.t010
,	x	x
broker	v	d001.s036.t011
or	x	x
sell	v	x
the	x	x
process	n	x
and	x	x
decision	n	d001.s036.t012
of	x	x
government	n	x
.	x	x
<eos>	x	x
they	x	x
be	v	x
we	x	x
version	n	x
of	x	x
the	x	x
east	n	x
bloc	n	x
's	x	x
nomenklatura	n	x
and	x	x
they	x	x
have	v	d001.s037.t000
absolutely	r	x
no	x	x
wish	n	d001.s037.t001
to	x	x
see	v	d001.s037.t002
anything	n	x
change	v	d001.s037.t003
.	x	x
<eos>	x	x
how	r	x
many	a	x
government	n	x
program	n	x
and	x	x
policy	n	x
exist	v	d001.s038.t000
because	x	x
they	x	x
line	n	d001.s038.t001
the	x	x
pocket	n	d001.s038.t002
of	x	x
political	a	x
insider	n	x
?	x	x
<eos>	x	x
this	x	x
be	v	x
the	x	x
real	a	x
issue	n	d001.s039.t000
raise	v	d001.s039.t001
by	x	x
the	x	x
wedtech	n	x
scandal	n	x
.	x	x
<eos>	x	x
mr.	n	x
stern	n	x
be	v	x
chairman	n	x
and	x	x
chief	a	x
executive	a	x
officer	n	x
of	x	x
the	x	x
new	n	x
york	n	x
state	n	x
urban	n	x
development	n	x
corp.	n	x
,	x	x
1983-85	x	x
.	x	x
<eos>	x	x
I	x	x
have	v	x
to	x	x
reach	v	d002.s000.t000
back	r	x
to	x	x
french	n	x
101	x	x
when	r	x
the	x	x
monsieur	n	x
avec	x	x
clipboard	n	x
lean	v	d002.s000.t001
over	x	x
my	x	x
shoulder	n	x
during	x	x
the	x	x
coffee	n	x
phase	n	x
of	x	x
dinner	n	x
and	x	x
ask	v	d002.s000.t002
whether	x	x
I	x	x
want	v	d002.s000.t003
to	x	x
ride	v	d002.s000.t004
in	x	x
a	x	x
montgolfiere	x	x
.	x	x
<eos>	x	x
I	x	x
be	v	x
a	x	x
last-minute	a	x
read	v	d002.s001.t000
interlope	v	x
attendee	n	x
at	x	x
a	x	x
french	a	x
journalism	n	x
convention	n	x
and	x	x
so	r	x
far	r	x
the	x	x
festivity	n	x
have	v	x
be	v	x
take_up	v	d002.s001.t001
entirely	r	x
by	x	x
eating	n	x
,	x	x
drinking	n	x
,	x	x
smoking	n	x
,	x	x
sleeping	n	x
and	x	x
drinking	n	x
.	x	x
<eos>	x	x
the	x	x
man	n	d002.s002.t000
with	x	x
the	x	x
clipboard	n	x
represent	v	d002.s002.t001
a	x	x
halfhearted	a	x
attempt	n	d002.s002.t002
to	x	x
introduce	v	d002.s002.t003
a	x	x
bit	n	d002.s002.t004
of	x	x
les	x	x
sportif	x	x
into	x	x
we	x	x
itinerary	n	x
.	x	x
<eos>	x	x
but	x	x
as	x	x
the	x	x
french	n	x
embody	v	d002.s003.t000
a	x	x
zen-like	a	x
state	n	d002.s003.t001
of	x	x
blase	n	x
when	r	x
it	x	x
come_to	v	d002.s003.t002
athletics	n	x
try	v	d002.s003.t003
find	v	d002.s003.t004
a	x	x
nautilus	a	x
machine	n	d002.s003.t005
in	x	x
pari	n	x
,	x	x
my	x	x
fellow	a	x
conventioner	n	x
be	v	x
have	v	d002.s003.t006
none	n	x
of	x	x
it	x	x
.	x	x
<eos>	x	x
the	x	x
diner	n	d002.s004.t000
at	x	x
my	x	x
table	n	x
simply	r	x
light	v	d002.s004.t001
more	a	x
gauloise	n	x
and	x	x
scoff	v	d002.s004.t002
at	x	x
the	x	x
suggestion	n	x
of	x	x
interrupt	v	d002.s004.t003
a	x	x
perfectly	r	x
good	a	x
saturday	n	x
morning	n	d002.s004.t004
to	x	x
go	v	x
golfing	n	x
or	x	x
even	r	x
montgolfing	n	x
ballooning	n	x
to	x	x
you	x	x
;	x	x
the	x	x
brother	n	x
montgolfier	n	x
,	x	x
french	n	x
of	x	x
course	n	x
,	x	x
be	v	x
the	x	x
world	n	x
's	x	x
first	a	x
hot-air	a	x
balloonist	n	x
.	x	x
<eos>	x	x
back	r	x
in	x	x
the	x	x
u.s.a.	n	x
this	x	x
kind	n	x
of	x	x
chi-chi	a	x
airborne	a	x
activity	n	x
win	v	d002.s005.t000
heartwarmingly	r	x
covetous	a	x
response	n	d002.s005.t001
.	x	x
<eos>	x	x
as	x	x
in	x	x
:	x	x
``	x	x
you	x	x
go	v	x
balloon	v	d002.s006.t000
?	x	x
?	x	x
!	x	x
!	x	x
<eos>	x	x
in	x	x
france	n	x
?	x	x
?	x	x
!	x	x
!	x	x
``	x	x
<eos>	x	x
american	n	x
it	x	x
seem	v	d002.s008.t000
have	v	x
follow	v	d002.s008.t001
malcolm	n	x
forbe	n	x
's	x	x
hot-air	a	x
lead	n	d002.s008.t002
and	x	x
take_to	v	d002.s008.t003
ballooning	n	x
in	x	x
a	x	x
heady	a	x
way	n	x
.	x	x
<eos>	x	x
during	x	x
the	x	x
past	a	x
25	x	x
year	n	x
,	x	x
the	x	x
number	n	d002.s009.t000
of	x	x
balloonist	n	x
those	x	x
who	x	x
have	v	x
pass	v	d002.s009.t001
a	x	x
federal	n	x
aviation	n	x
authority	n	x
lighter-than-air	a	x
test	n	d002.s009.t002
have	v	x
swell	v	d002.s009.t003
from	x	x
a	x	x
couple	n	x
hundred	x	x
to	x	x
several	a	x
thousand	x	x
,	x	x
with	x	x
some	x	x
estimate	n	d002.s009.t004
run	v	d002.s009.t005
as	r	x
high	a	x
as	x	x
10,000	x	x
.	x	x
<eos>	x	x
some	x	x
30	x	x
balloon	n	x
show	n	x
be	v	x
hold	v	d002.s010.t000
annually	r	x
in	x	x
the	x	x
u.s.	n	x
,	x	x
include	v	d002.s010.t001
the	x	x
world	n	x
's	x	x
largest	a	x
convocation	n	x
of	x	x
ersatz	a	x
phinea	n	x
fogg	n	x
--	x	x
the	x	x
nine-day	a	x
albuquerque	n	x
international	n	x
balloon	n	x
fiesta	n	x
that	x	x
attract	v	d002.s010.t002
some	x	x
800,000	x	x
enthusiast	n	x
and	x	x
more	a	x
than	x	x
500	x	x
balloon	n	d002.s010.t003
,	x	x
some	x	x
of	x	x
which	x	x
be	v	x
fetchingly	r	x
shape	v	d002.s010.t004
to	x	x
resemble	v	d002.s010.t005
carman	n	x
miranda	n	x
,	x	x
garfield	n	x
or	x	x
a	x	x
12-story-high	a	x
condom	n	x
.	x	x
<eos>	x	x
the	x	x
condom	n	x
balloon	n	d002.s011.t000
be	v	x
deny	v	d002.s011.t001
official	a	x
entry	n	x
status	n	d002.s011.t002
this	x	x
year	n	x
.	x	x
<eos>	x	x
but	x	x
in	x	x
epinal	n	x
,	x	x
a	x	x
gray	a	x
16th-century	a	x
river	n	x
town	n	x
adjacent	a	x
to	x	x
france	n	x
's	x	x
vosge	n	x
mountain	n	x
region	n	x
,	x	x
none	n	x
of	x	x
these	x	x
yankee-come-lately	a	x
enthusiasm	n	x
for	x	x
thing	n	x
aloft	r	x
be	v	x
evident	a	x
.	x	x
<eos>	x	x
ballooning	n	x
at	x	x
the	x	x
de	x	x
rigueur	x	x
hour	n	x
of	x	x
6	x	x
a.m.	r	x
hold	v	d002.s013.t000
all	x	x
the	x	x
attraction	n	d002.s013.t001
for	x	x
most	a	x
people	n	x
of	x	x
sunrise	n	x
root-canal	n	x
work	n	x
.	x	x
<eos>	x	x
feel	v	d002.s014.t000
the	x	x
nagging	n	x
of	x	x
a	x	x
culture	n	x
imperative	a	x
,	x	x
I	x	x
promptly	r	x
sign_up	v	d002.s014.t001
.	x	x
<eos>	x	x
the	x	x
first	a	x
thing	n	d002.s015.t000
anybody	n	x
will	v	x
tell	v	d002.s015.t001
you	x	x
about	x	x
ballooning	n	x
be	v	x
that	x	x
it	x	x
require	v	d002.s015.t002
zip	n	d002.s015.t003
in	x	x
the	x	x
way	n	x
of	x	x
athletic	a	x
prowess	n	x
,	x	x
or	x	x
even	r	x
a	x	x
measure	n	x
of	x	x
derring-do	n	x
.	x	x
<eos>	x	x
so	r	x
long	r	x
as	x	x
you	x	x
do	v	x
n't	r	x
look	v	d002.s016.t000
down	x	x
.	x	x
<eos>	x	x
they	x	x
will	v	x
also	r	x
tell	v	d002.s017.t000
you	x	x
that	x	x
even	r	x
if	x	x
you	x	x
hate	v	d002.s017.t001
height	n	x
,	x	x
you	x	x
can	v	x
still	r	x
balloon	v	d002.s017.t002
.	x	x
<eos>	x	x
I	x	x
still	r	x
say	v	d002.s018.t000
do	v	x
n't	r	x
look	v	d002.s018.t001
down	x	x
.	x	x
<eos>	x	x
at	x	x
least	a	x
not	r	x
when	r	x
you	x	x
be	v	x
ascend	v	d002.s019.t000
.	x	x
<eos>	x	x
what	x	x
they	x	x
wo	v	x
n't	r	x
tell	v	d002.s020.t000
you	x	x
be	v	x
not	r	x
to	x	x
go	v	d002.s020.t001
aloft	r	x
in	x	x
anything	n	x
you	x	x
do	v	x
n't	r	x
want	v	d002.s020.t002
to	x	x
get	v	d002.s020.t003
wet	a	x
.	x	x
<eos>	x	x
I	x	x
be	v	x
not	r	x
refer	v	d002.s021.t000
to	x	x
the	x	x
traditional	a	x
champagne	n	x
drenching	n	x
during	x	x
the	x	x
back-on-terra-firma	a	x
toast	n	x
.	x	x
<eos>	x	x
I	x	x
be	v	x
talk	v	d002.s022.t000
about	x	x
landing	n	x
in	x	x
a	x	x
canal	n	x
.	x	x
<eos>	x	x
in	x	x
a	x	x
porous	a	x
wicker	n	x
basket	n	x
.	x	x
<eos>	x	x
with	x	x
a	x	x
pilot	n	d002.s024.t000
who	x	x
speak	v	d002.s024.t001
no	x	x
english	n	x
.	x	x
<eos>	x	x
to	x	x
wit	n	x
,	x	x
my	x	x
maiden	a	x
voyage	n	x
and	x	x
novitiate	n	x
be	v	x
refer	v	d002.s025.t000
to	x	x
as	x	x
virgin	n	x
begin	v	d002.s025.t001
at	x	x
dawn	n	x
on	x	x
a	x	x
dew-sodden	a	x
fairway	n	x
and	x	x
end	v	d002.s025.t002
at	x	x
noon	n	x
in	x	x
a	x	x
soggy	a	x
field	n	x
.	x	x
<eos>	x	x
balloon	n	x
flight	n	d002.s026.t000
almost	r	x
always	r	x
occur	v	d002.s026.t001
at	x	x
dawn	n	x
or	x	x
dusk	n	x
,	x	x
when	r	x
the	x	x
wind	n	x
be	v	x
lightest	a	x
.	x	x
<eos>	x	x
in	x	x
between	x	x
come	v	d002.s027.t000
lot	n	d002.s027.t001
of	x	x
coffee	n	x
drinking	n	x
while	x	x
watch	v	d002.s027.t002
the	x	x
balloon	n	d002.s027.t003
inflate	v	d002.s027.t004
and	x	x
lot	n	x
of	x	x
stand	v	d002.s027.t005
around	r	x
decide	v	d002.s027.t006
who	x	x
would	v	x
fly	v	d002.s027.t007
in	x	x
what	x	x
balloon	n	x
and	x	x
in	x	x
what	x	x
order	n	x
the	x	x
basket	n	d002.s027.t008
hold	v	d002.s027.t009
no	r	x
more	a	x
than	x	x
four	x	x
passenger	n	x
.	x	x
<eos>	x	x
when	r	x
it	x	x
be	v	x
n't	r	x
my	x	x
turn	n	x
in	x	x
the	x	x
balloon	n	x
I	x	x
follow	v	d002.s028.t000
its	x	x
progress	n	d002.s028.t001
from	x	x
the	x	x
``	x	x
chase	a	x
car	n	x
,	x	x
``	x	x
listen	v	d002.s028.t002
to	x	x
the	x	x
driver	n	d002.s028.t003
holler	v	d002.s028.t004
into	x	x
a	x	x
walkie-talkie	n	x
.	x	x
<eos>	x	x
after	x	x
long	a	x
stretch	n	x
of	x	x
this	x	x
attendant	a	x
ground	n	x
activity	n	x
come	v	d002.s029.t000
20	x	x
or	x	x
so	r	x
lovely	a	x
minute	n	d002.s029.t001
of	x	x
drift	v	d002.s029.t002
above	x	x
the	x	x
vosge	n	x
watch	v	d002.s029.t003
the	x	x
silver	n	x
mist	n	x
rise	v	d002.s029.t004
off	x	x
the	x	x
river	n	x
and	x	x
the	x	x
french	a	x
cow	n	d002.s029.t005
amble	v	d002.s029.t006
about	x	x
the	x	x
field	n	x
.	x	x
<eos>	x	x
it	x	x
'	v	x
hard	a	x
not	r	x
to	x	x
feel	v	d002.s030.t000
that	x	x
god	n	x
's	x	x
in	x	x
he	x	x
heaven	n	x
with	x	x
this	x	x
kind	n	x
of	x	x
bird's-eye	a	x
view	n	x
of	x	x
the	x	x
world	n	x
,	x	x
even	r	x
if	x	x
you	x	x
pilote	x	x
in	x	x
silly	a	x
plaid	n	x
beret	n	x
keep	v	d002.s030.t001
point_out	v	d002.s030.t002
how	r	x
``	x	x
belle	x	x
``	x	x
it	x	x
all	x	x
be	v	x
.	x	x
<eos>	x	x
eventually	r	x
little	a	x
french	a	x
farmer	n	x
and	x	x
they	x	x
little	a	x
french	a	x
farmwife	n	x
come	v	d002.s031.t000
out	x	x
of	x	x
they	x	x
stone	n	x
house	n	x
and	x	x
put	v	d002.s031.t001
they	x	x
hand	n	d002.s031.t002
above	x	x
they	x	x
tiny	a	x
eye	n	x
and	x	x
squint	v	d002.s031.t003
at	x	x
we	x	x
.	x	x
<eos>	x	x
no	x	x
wonder	n	x
.	x	x
<eos>	x	x
we	x	x
be	v	x
come	v	d002.s033.t000
down	r	x
straight	r	x
into	x	x
they	x	x
canal	n	x
.	x	x
<eos>	x	x
see	v	d002.s034.t000
,	x	x
the	x	x
other	a	x
rule	n	x
of	x	x
thumb	n	x
about	x	x
ballooning	n	x
be	v	x
that	x	x
you	x	x
ca	v	x
n't	r	x
steer	v	d002.s034.t001
.	x	x
<eos>	x	x
and	x	x
neither	x	x
can	v	x
you	x	x
pilot	n	x
.	x	x
<eos>	x	x
you	x	x
can	v	x
go	v	d002.s036.t000
only	r	x
up	r	x
or	x	x
down	r	x
by	x	x
heat	v	d002.s036.t001
the	x	x
balloon	n	x
's	x	x
air	n	d002.s036.t002
with	x	x
a	x	x
propane	n	x
burner	n	d002.s036.t003
,	x	x
which	x	x
do	v	x
make	v	d002.s036.t004
the	x	x
top	n	d002.s036.t005
of	x	x
you	x	x
head	n	x
feel	v	d002.s036.t006
hot	a	x
and	x	x
ride	v	d002.s036.t007
the	x	x
air	n	x
current	n	d002.s036.t008
.	x	x
<eos>	x	x
which	x	x
make	v	d002.s037.t000
the	x	x
chase	a	x
car	n	d002.s037.t001
necessary	a	x
.	x	x
<eos>	x	x
most	a	x
balloonist	n	x
seldom	r	x
go	v	d002.s038.t000
higher	a	x
than	x	x
2,000	x	x
foot	n	x
and	x	x
most	r	x
average	v	d002.s038.t001
a	x	x
leisurely	a	x
5-10	x	x
mile	n	x
a	x	x
hour	n	d002.s038.t002
.	x	x
<eos>	x	x
when	r	x
the	x	x
balloon	n	d002.s039.t000
be	v	x
cruise	v	d002.s039.t001
along	r	x
at	x	x
a	x	x
steady	a	x
altitude	n	x
there	x	x
be	v	x
little	a	x
sense	n	x
of	x	x
motion	n	x
.	x	x
<eos>	x	x
only	r	x
when	r	x
one	x	x
be	v	x
ascend	v	d002.s040.t000
--	x	x
or	x	x
in	x	x
we	x	x
case	n	x
descend	v	d002.s040.t001
a	x	x
tad	n	x
trop	x	x
rapidement	x	x
--	x	x
do	v	x
one	x	x
feel	n	x
,	x	x
well	r	x
,	x	x
airborne	a	x
in	x	x
a	x	x
picnic	n	x
basket	n	x
.	x	x
<eos>	x	x
``	x	x
what	x	x
'	v	x
he	x	x
do	v	d002.s041.t000
?	x	x
``	x	x
hiss	v	d002.s041.t001
my	x	x
companion	n	d002.s041.t002
,	x	x
who	x	x
be	v	x
the	x	x
only	r	x
other	a	x
english-speaking	a	x
member	n	x
of	x	x
the	x	x
convention	n	x
and	x	x
whose	x	x
knuckle	n	x
be	v	x
white	a	x
.	x	x
<eos>	x	x
``	x	x
attention	n	x
,	x	x
``	x	x
yell	v	d002.s042.t000
we	x	x
pilot	n	d002.s042.t001
as	x	x
we	x	x
basket	n	d002.s042.t002
plunge	v	d002.s042.t003
into	x	x
the	x	x
canal	n	x
.	x	x
<eos>	x	x
``	x	x
you	x	x
bet	v	x
attention	n	x
,	x	x
``	x	x
I	x	x
yell	v	d002.s043.t000
back	r	x
,	x	x
leap	v	d002.s043.t001
atop	x	x
the	x	x
propane	n	x
tank	n	x
,	x	x
``	x	x
I	x	x
be	v	x
wear	v	d002.s043.t002
alligator	n	x
loafer	n	d002.s043.t003
!	x	x
``	x	x
<eos>	x	x
we	x	x
pilot	n	d002.s044.t000
simply	r	x
laugh	v	d002.s044.t001
,	x	x
fire	v	x
up	x	x
the	x	x
burner	n	d002.s044.t002
and	x	x
with	x	x
another	x	x
blast	n	x
of	x	x
flame	n	x
lift	v	d002.s044.t003
we	x	x
,	x	x
oh	x	x
,	x	x
a	x	x
good	a	x
12-inch	n	x
above	x	x
the	x	x
water	n	x
level	n	x
.	x	x
<eos>	x	x
we	x	x
scuttle	v	d002.s045.t000
along	x	x
for	x	x
a	x	x
few	a	x
foot	n	x
before	x	x
he	x	x
plunge	v	d002.s045.t001
we	x	x
into	x	x
the	x	x
drink	n	x
again	r	x
.	x	x
<eos>	x	x
eventually	r	x
we	x	x
come	v	d002.s046.t000
to	x	x
rest	v	d002.s046.t001
in	x	x
a	x	x
soggy	a	x
patch	n	x
of	x	x
field	n	x
where	r	x
we	x	x
have	v	d002.s046.t002
the	x	x
exquisite	a	x
pleasure	n	d002.s046.t003
of	x	x
scramble	v	d002.s046.t004
out	x	x
of	x	x
the	x	x
basket	n	x
into	x	x
the	x	x
mud	n	x
while	x	x
the	x	x
french	a	x
half	n	d002.s046.t005
of	x	x
we	x	x
ballooning	n	x
tag	n	x
team	n	x
scramble	v	d002.s046.t006
in	x	x
.	x	x
<eos>	x	x
I	x	x
look	v	d002.s047.t000
at	x	x
my	x	x
watch	n	x
.	x	x
<eos>	x	x
barely	r	x
half-an-hour	n	x
aloft	r	x
.	x	x
<eos>	x	x
back	r	x
in	x	x
the	x	x
chase	n	x
car	n	x
,	x	x
we	x	x
drive	v	d002.s049.t000
around	x	x
some	x	x
more	a	x
,	x	x
get	v	d002.s049.t001
get_stuck	v	d002.s049.t002
a	x	x
ditch	n	x
,	x	x
enlist	v	d002.s049.t003
the	x	x
aid	n	d002.s049.t004
of	x	x
a	x	x
local	a	x
farmer	n	d002.s049.t005
to	x	x
get_out	v	d002.s049.t006
the	x	x
trailer	n	x
hitch	n	d002.s049.t007
and	x	x
pull_out	v	d002.s049.t008
we	x	x
out	x	x
of	x	x
the	x	x
ditch	n	x
.	x	x
<eos>	x	x
we	x	x
finally	r	x
rendezvous	v	d002.s050.t000
with	x	x
we	x	x
balloon	n	d002.s050.t001
,	x	x
which	x	x
have	v	x
come	v	d002.s050.t002
to	x	x
rest	v	d002.s050.t003
on	x	x
a	x	x
dirt	n	x
road	n	x
amid	x	x
a	x	x
clutch	n	x
of	x	x
epinaler	n	x
who	x	x
watch	v	d002.s050.t004
we	x	x
disassemble	v	d002.s050.t005
we	x	x
craft	n	d002.s050.t006
--	x	x
another	x	x
half-an-hour	n	x
of	x	x
non-flight	a	x
activity	n	d002.s050.t007
--	x	x
that	x	x
include	v	d002.s050.t008
the	x	x
precision	n	x
routine	n	d002.s050.t009
of	x	x
yank	v	d002.s050.t010
the	x	x
balloon	n	x
to	x	x
the	x	x
ground	n	x
,	x	x
punch	v	d002.s050.t011
all	x	x
the	x	x
air	n	d002.s050.t012
out	x	x
of	x	x
it	x	x
,	x	x
roll_up	v	d002.s050.t013
it	x	x
up	x	x
and	x	x
cram	v	d002.s050.t014
it	x	x
and	x	x
the	x	x
basket	n	d002.s050.t015
into	x	x
the	x	x
trailer	n	x
.	x	x
<eos>	x	x
it	x	x
be	v	x
the	x	x
most	a	x
exercise	n	d002.s051.t000
we	x	x
'd	v	x
have	v	d002.s051.t001
all	x	x
morning	n	x
and	x	x
it	x	x
be	v	x
follow	v	d002.s051.t002
by	x	x
we	x	x
drive	v	d002.s051.t003
immediately	r	x
to	x	x
the	x	x
nearest	a	x
watering	n	x
hole	n	x
.	x	x
<eos>	x	x
this	x	x
mean	v	d002.s052.t000
return	v	d002.s052.t001
to	x	x
the	x	x
golf	n	x
course	n	x
,	x	x
where	r	x
we	x	x
watch	v	d002.s052.t002
a	x	x
few	a	x
french	a	x
duffer	n	d002.s052.t003
maul	v	d002.s052.t004
the	x	x
first	a	x
tee	n	d002.s052.t005
while	x	x
we	x	x
sit	v	d002.s052.t006
under	x	x
cinzano	n	x
umbrella	n	x
,	x	x
I	x	x
nurse	v	x
a	x	x
espresso	n	x
and	x	x
my	x	x
ego	n	d002.s052.t007
.	x	x
<eos>	x	x
a	x	x
whole	a	x
morning	n	x
of	x	x
ballooning	n	x
and	x	x
I	x	x
have	v	x
be	v	x
off	x	x
the	x	x
ground	n	x
barely	r	x
30	x	x
minute	n	x
.	x	x
<eos>	x	x
still	r	x
,	x	x
I	x	x
figure	v	d002.s054.t000
the	x	x
event	n	x
's	x	x
envy-quotient	n	x
back	r	x
in	x	x
the	x	x
u.s.a.	n	x
be	v	x
near	r	x
peerless	a	x
.	x	x
<eos>	x	x
as	x	x
for	x	x
the	x	x
ride	n	x
back	r	x
to	x	x
camp	n	x
,	x	x
we	x	x
pilot	n	x
and	x	x
all	x	x
the	x	x
other	a	x
french-speaking	a	x
passenger	n	x
clamber	v	d002.s055.t000
into	x	x
the	x	x
chase	a	x
car	n	x
.	x	x
<eos>	x	x
my	x	x
american	a	x
companion	n	x
and	x	x
I	x	x
be	v	x
leave	v	d002.s056.t000
to	x	x
ride	v	d002.s056.t001
alfresco	r	x
in	x	x
the	x	x
wicker	n	x
basket	n	x
.	x	x
<eos>	x	x
as	x	x
we	x	x
streak	v	d002.s057.t000
by	x	x
a	x	x
blase	a	x
gendarme	n	x
,	x	x
I	x	x
could	v	x
n't	r	x
resist	v	d002.s057.t001
rear	v	d002.s057.t002
up	x	x
on	x	x
my	x	x
soggy	a	x
loafer	n	x
and	x	x
salute	v	d002.s057.t003
.	x	x
<eos>	x	x
ms.	n	x
de	n	x
vry	n	x
be	v	x
a	x	x
free-lance	a	x
writer	n	x
.	x	x
<eos>	x	x
