all	x	x
result	n	d001.s044.t002
into	x	x
a	x	x
html	n	d001.s044.t003
file	n	x
to	x	x
be	v	x
able	a	d001.s044.t004
to	x	x
print	v	d001.s044.t005
or	x	x
publish	v	d001.s044.t006
.	x	x
<eos>	x	x
ctrl	n	x
q	n	x
quit	v	d001.s045.t000
<eos>	x	x
shut	v	x
the	x	x
program	n	d001.s046.t000
down	r	d001.s046.t001
.	x	x
<eos>	x	x
to	x	x
add	v	d001.s047.t000
a	x	x
new	a	d001.s047.t001
2d	n	x
graph	n	d001.s047.t002
on	x	x
kalgebra	n	x
,	x	x
what	x	x
you	x	x
have	v	x
to	x	x
do	v	d001.s047.t003
be	v	x
to	x	x
go	v	d001.s047.t004
to	x	x
the	x	x
2d	n	x
graph	n	d001.s047.t005
tab	n	x
and	x	x
click	v	x
in	x	x
the	x	x
add	v	d001.s047.t006
tab	n	x
to	x	x
add	v	d001.s047.t007
the	x	x
new	a	d001.s047.t008
function	n	d001.s047.t009
.	x	x
<eos>	x	x
then	r	d001.s048.t000
you	x	x
focus	n	d001.s048.t001
will	v	x
go	v	x
to	x	x
a	x	x
input	n	d001.s048.t002
text	n	d001.s048.t003
box	n	d001.s048.t004
where	r	x
you	x	x
can	v	x
type	v	d001.s048.t005
you	x	x
function	n	d001.s048.t006
.	x	x
<eos>	x	x
if	x	x
you	x	x
want	v	d001.s049.t000
to	x	x
use	v	d001.s049.t001
a	x	x
typical	a	d001.s049.t002
f(x)	n	x
function	n	x
it	x	x
be	v	x
not	r	d001.s049.t003
necessary	a	d001.s049.t004
to	x	x
specify	v	d001.s049.t005
it	x	x
.	x	x
<eos>	x	x
if	x	x
you	x	x
have	v	x
enter	v	d001.s050.t000
the	x	x
function	n	d001.s050.t001
click	v	x
on	x	x
the	x	x
ok	a	d001.s050.t002
button	n	x
to	x	x
display	v	d001.s050.t003
the	x	x
graph	n	d001.s050.t004
in	x	x
the	x	x
main	a	d001.s050.t005
window	n	d001.s050.t006
.	x	x
<eos>	x	x
you	x	x
can	v	x
set	v	d001.s051.t000
several	a	d001.s051.t001
graph	n	d001.s051.t002
on	x	x
the	x	x
same	a	d001.s051.t003
view	n	d001.s051.t004
.	x	x
<eos>	x	x
just	r	d001.s052.t000
use	v	d001.s052.t001
the	x	x
add	v	d001.s052.t002
button	n	x
when	r	x
you	x	x
be	v	x
in	x	x
list	n	d001.s052.t003
mode	n	d001.s052.t004
.	x	x
<eos>	x	x
you	x	x
can	v	x
set	v	d001.s053.t000
each	x	x
graph	n	d001.s053.t001
its	x	x
own	a	x
color	n	d001.s053.t002
.	x	x
<eos>	x	x
the	x	x
foundation	n	d002.s000.t000
have	v	x
recently	r	d002.s000.t001
be	v	x
involve	v	d002.s000.t002
in	x	x
organise	v	d002.s000.t003
a	x	x
conference	n	d002.s000.t004
which	x	x
deal	v	d002.s000.t005
with	x	x
this	x	x
critical	a	d002.s000.t006
challenge	n	d002.s000.t007
.	x	x
<eos>	x	x
over	x	x
100	x	x
participant	n	d002.s001.t000
from	x	x
the	x	x
main	a	d002.s001.t001
interest_group	n	d002.s001.t002
attend	v	d002.s001.t003
and	x	x
debate	v	d002.s001.t004
issue	n	d002.s001.t005
such	a	x
as	x	x
the	x	x
role	n	d002.s001.t006
of	x	x
key	a	d002.s001.t007
actor	n	d002.s001.t008
include	v	d002.s001.t009
public	a	d002.s001.t010
authority	n	d002.s001.t011
,	x	x
social	a	d002.s001.t012
partner	n	x
,	x	x
voluntary	a	d002.s001.t013
and	x	x
community	n	d002.s001.t014
organisation	n	d002.s001.t015
as_well	r	d002.s001.t016
as	x	x
service	n	d002.s001.t017
user	n	d002.s001.t018
.	x	x
<eos>	x	x
there	x	x
be	v	x
relatively	r	d002.s002.t000
few	a	d002.s002.t001
case	n	d002.s002.t002
report	v	d002.s002.t003
of	x	x
attempt	n	d002.s002.t004
to	x	x
involve	v	d002.s002.t005
user	n	d002.s002.t006
in	x	x
service	n	d002.s002.t007
planning	n	d002.s002.t008
but	x	x
they	x	x
involvement	n	d002.s002.t009
in	x	x
service	n	d002.s002.t010
provision	n	d002.s002.t011
be	v	x
find	v	d002.s002.t012
to	x	x
be	v	x
more	r	d002.s002.t013
common	a	d002.s002.t014
.	x	x
<eos>	x	x
note	n	d002.s003.t000
be	v	x
also	r	d002.s003.t001
take	v	x
of	x	x
the	x	x
variety	n	d002.s003.t002
of	x	x
different	a	d002.s003.t003
role	n	d002.s003.t004
play	v	d002.s003.t005
by	x	x
public	a	d002.s003.t006
welfare	n	d002.s003.t007
<eos>	x	x
the	x	x
foundation	n	d002.s004.t000
organise	v	x
,	x	x
together	r	x
with	x	x
the	x	x
european	a	d002.s004.t001
commission	n	d002.s004.t002
,	x	x
the	x	x
spanish	a	d002.s004.t003
ministry	n	d002.s004.t004
of	x	x
social	a	d002.s004.t005
affairs	n	d002.s004.t006
and	x	x
the	x	x
galician	a	x
regional	a	d002.s004.t007
government	n	d002.s004.t008
,	x	x
a	x	x
european	a	d002.s004.t009
conference	n	d002.s004.t010
on	x	x
social	a	d002.s004.t011
exclusion	n	d002.s004.t012
:	x	x
a	x	x
major	a	d002.s004.t013
challenge	n	d002.s004.t014
for	x	x
public	a	d002.s004.t015
welfare	n	d002.s004.t016
service	n	d002.s004.t017
.	x	x
<eos>	x	x
the	x	x
foundation	n	d002.s005.t000
recently	r	d002.s005.t001
publish	v	d002.s005.t002
a	x	x
comparative	a	d002.s005.t003
study	n	d002.s005.t004
as	x	x
part	n	d002.s005.t005
of	x	x
the	x	x
epoc	n	x
project	n	d002.s005.t006
which	x	x
assess	v	d002.s005.t007
the	x	x
extent	n	d002.s005.t008
to	x	x
which	x	x
direct	a	d002.s005.t009
participation	n	d002.s005.t010
can	v	x
humanise	v	d002.s005.t011
work	n	d002.s005.t012
while	x	x
increase	v	d002.s005.t013
profitability	n	d002.s005.t014
.	x	x
<eos>	x	x
the	x	x
study	n	d002.s006.t000
be	v	x
base	v	d002.s006.t001
on	x	x
195	x	x
personal	a	d002.s006.t002
interview	n	d002.s006.t003
with	x	x
senior	a	d002.s006.t004
official	n	d002.s006.t005
of	x	x
the	x	x
social	a	d002.s006.t006
partner	n	x
as	x	x
representative	n	d002.s006.t007
of	x	x
national	a	d002.s006.t008
level	n	d002.s006.t009
peak	n	x
organisation	n	d002.s006.t010
in	x	x
fifteen	a	d002.s006.t011
european	a	d002.s006.t012
country	n	d002.s006.t013
.	x	x
<eos>	x	x
as	x	x
important	a	d002.s007.t000
industrial	a	d002.s007.t001
sector	n	d002.s007.t002
,	x	x
the	x	x
metal	n	d002.s007.t003
industry	n	d002.s007.t004
and	x	x
the	x	x
banking	n	d002.s007.t005
sector	n	d002.s007.t006
be	v	x
also	r	d002.s007.t007
include	v	d002.s007.t008
.	x	x
<eos>	x	x
key	n	x
speaker	n	d002.s008.t000
at	x	x
the	x	x
social	a	d002.s008.t001
exclusion	n	d002.s008.t002
conference	n	d002.s008.t003
be	v	x
(	x	x
left	n	d002.s008.t004
to	x	x
right	n	d002.s008.t005
)	x	x
cristina	n	x
louro	n	x
,	x	x
employment	n	d002.s008.t006
,	x	x
industrial	a	d002.s008.t007
relations	n	d002.s008.t008
and	x	x
social_affair	n	d002.s008.t009
directorate	n	d002.s008.t010
,	x	x
european	a	d002.s008.t011
commission	n	d002.s008.t012
fernando	n	x
gome	n	x
,	x	x
a	x	x
high	a	d002.s008.t013
degree	n	x
of	x	x
committee	n	d002.s008.t014
of	x	x
the	x	x
region	n	x
barbara	n	x
weiler	n	x
,	x	x
member	n	d002.s008.t015
of	x	x
the	x	x
european	a	d002.s008.t016
parliament	n	d002.s008.t017
josﾃｩ	n	x
marium	n	x
gil-roble	n	x
,	x	x
vice_president	n	d002.s008.t018
,	x	x
european	a	d002.s008.t019
parliament	n	d002.s008.t020
and	x	x
john	n	x
carroll	n	x
,	x	x
economic	a	d002.s008.t021
and	x	x
social	a	d002.s008.t022
committee	n	d002.s008.t023
.	x	x
<eos>	x	x
case_study	n	d002.s009.t000
each	x	x
national	a	d002.s009.t001
report	n	d002.s009.t002
contain	v	d002.s009.t003
a	x	x
portfolio	n	d002.s009.t004
of	x	x
between	x	x
25	x	x
and	x	x
30	x	x
initiative	n	d002.s009.t005
which	x	x
best	a	x
present	v	d002.s009.t006
policy	n	d002.s009.t007
and	x	x
practice	n	d002.s009.t008
to	x	x
improve	v	d002.s009.t009
the	x	x
recruitment	n	d002.s009.t010
,	x	x
training	n	d002.s009.t011
and	x	x
development	n	d002.s009.t012
of	x	x
age	v	d002.s009.t013
worker	n	d002.s009.t014
in	x	x
both	x	x
the	x	x
work	n	d002.s009.t015
place	n	d002.s009.t016
and	x	x
the	x	x
community	n	d002.s009.t017
.	x	x
<eos>	x	x
for	x	x
each	x	x
country	n	d002.s010.t000
,	x	x
two	x	x
or	x	x
three	x	x
initiative	n	d002.s010.t001
have	v	x
be	v	x
select	v	d002.s010.t002
for	x	x
further	a	d002.s010.t003
in	x	x
depth	n	d002.s010.t004
case_study	n	d002.s010.t005
.	x	x
<eos>	x	x
these	x	x
case_study	n	d002.s011.t000
analyse	v	d002.s011.t001
the	x	x
background	n	d002.s011.t002
of	x	x
the	x	x
initiative	n	d002.s011.t003
,	x	x
they	x	x
impact	n	d002.s011.t004
on	x	x
employment	n	d002.s011.t005
pattern	n	d002.s011.t006
and	x	x
work	n	d002.s011.t007
organisation	n	d002.s011.t008
and	x	x
assess	v	d002.s011.t009
the	x	x
benefit	n	d002.s011.t010
and	x	x
problem	n	d002.s011.t011
of	x	x
the	x	x
initiative	n	d002.s011.t012
.	x	x
<eos>	x	x
visit	n	d002.s012.t000
and	x	x
interview	n	d002.s012.t001
with	x	x
key	a	d002.s012.t002
personnel	n	d002.s012.t003
be	v	x
also	r	d002.s012.t004
undertake	v	d002.s012.t005
.	x	x
<eos>	x	x
these	x	x
national	a	d002.s013.t000
study	n	d002.s013.t001
will	v	x
form	v	d002.s013.t002
the	x	x
basis	n	d002.s013.t003
of	x	x
a	x	x
european	a	d002.s013.t004
report	n	d002.s013.t005
which	x	x
synthesise	v	d002.s013.t006
overall	a	d002.s013.t007
practice	n	d002.s013.t008
.	x	x
<eos>	x	x
the	x	x
report	n	d002.s014.t000
and	x	x
a	x	x
casebook	n	d002.s014.t001
of	x	x
initiative	n	d002.s014.t002
will	v	x
be	v	x
publish	v	d002.s014.t003
in	x	x
1996	x	x
and	x	x
provide	v	d002.s014.t004
the	x	x
backdrop	n	x
for	x	x
a	x	x
conference	n	d002.s014.t005
to	x	x
be	v	x
stage	v	d002.s014.t006
in	x	x
autumn	n	d002.s014.t007
,	x	x
1996	x	x
.	x	x
<eos>	x	x
the	x	x
foundation	n	d002.s015.t000
aim	v	d002.s015.t001
to	x	x
document	v	d002.s015.t002
the	x	x
characteristic	n	d002.s015.t003
of	x	x
age	n	d002.s015.t004
barrier	n	d002.s015.t005
in	x	x
job	n	d002.s015.t006
recruitment	n	d002.s015.t007
and	x	x
training	n	d002.s015.t008
and	x	x
to	x	x
analyse	v	d002.s015.t009
they	x	x
cause	n	d002.s015.t010
.	x	x
<eos>	x	x
the	x	x
perspective	n	d002.s016.t000
of	x	x
the	x	x
social	a	d002.s016.t001
partner	n	x
be	v	x
also	r	d002.s016.t002
be	v	x
examine	v	d002.s016.t003
,	x	x
with	x	x
particular	a	d002.s016.t004
attention	n	d002.s016.t005
pay	v	d002.s016.t006
to	x	x
proposal	n	d002.s016.t007
for	x	x
remove	v	d002.s016.t008
age	n	d002.s016.t009
barrier	n	d002.s016.t010
.	x	x
<eos>	x	x
thirdly	r	d002.s017.t000
,	x	x
the	x	x
project	n	d002.s017.t001
document	n	x
and	x	x
assess	v	d002.s017.t002
initiative	n	d002.s017.t003
,	x	x
in	x	x
both	x	x
the	x	x
public	a	d002.s017.t004
and	x	x
private	a	d002.s017.t005
sector	n	d002.s017.t006
which	x	x
combat	v	x
age	n	d002.s017.t007
barrier	n	d002.s017.t008
,	x	x
especially	r	d002.s017.t009
for	x	x
old	a	d002.s017.t010
worker	n	d002.s017.t011
.	x	x
<eos>	x	x
seek	v	d002.s018.t000
alternative	n	d002.s018.t001
to	x	x
early	a	d002.s018.t002
retirement	n	d002.s018.t003
and	x	x
redundancy	n	d002.s018.t004
,	x	x
the	x	x
project	n	d002.s018.t005
be	v	x
primarily	r	d002.s018.t006
concern	v	d002.s018.t007
with	x	x
the	x	x
retention	n	d002.s018.t008
,	x	x
reintegrate	v	d002.s018.t009
and	x	x
retrain	v	d002.s018.t010
of	x	x
old	a	d002.s018.t011
worker	n	d002.s018.t012
.	x	x
<eos>	x	x
the	x	x
gender	n	d002.s019.t000
and	x	x
ethnic	a	d002.s019.t001
background	n	d002.s019.t002
of	x	x
worker	n	d002.s019.t003
and	x	x
how	r	x
these	x	x
relate	v	d002.s019.t004
to	x	x
age	n	d002.s019.t005
discrimination	n	d002.s019.t006
be	v	x
examine	v	d002.s019.t007
.	x	x
<eos>	x	x
the	x	x
project	n	d002.s020.t000
also	r	d002.s020.t001
consider	v	d002.s020.t002
initiative	n	d002.s020.t003
to	x	x
combat	v	x
age	n	d002.s020.t004
discrimination	n	d002.s020.t005
in	x	x
rural_area	n	d002.s020.t006
and	x	x
in	x	x
small	a	d002.s020.t007
and	x	x
medium	a	x
size	v	x
enterprise	n	d002.s020.t008
.	x	x
<eos>	x	x
seven	n	x
member	n	d002.s021.t000
state	n	d002.s021.t001
be	v	x
cover	v	d002.s021.t002
by	x	x
the	x	x
project	n	d002.s021.t003
:	x	x
belgium	n	x
,	x	x
france	n	x
,	x	x
germany	n	x
,	x	x
greece	n	x
,	x	x
italy	n	x
,	x	x
the	x	x
netherland	n	x
and	x	x
the	x	x
united	a	d002.s021.t004
kingdom	n	d002.s021.t005
.	x	x
<eos>	x	x
this	x	x
document	n	d003.s000.t000
be	v	x
a	x	x
summary	n	d003.s000.t001
of	x	x
the	x	x
european	a	d003.s000.t002
public	a	d003.s000.t003
assessment	n	d003.s000.t004
report	n	d003.s000.t005
.	x	x
<eos>	x	x
it	x	x
explain	v	d003.s001.t000
how	r	x
the	x	x
committee	n	d003.s001.t001
for	x	x
medicinal	a	d003.s001.t002
product	n	d003.s001.t003
for	x	x
veterinary	n	d003.s001.t004
use	n	d003.s001.t005
(	x	x
cvmp	x	x
)	x	x
assess	v	d003.s001.t006
the	x	x
study	n	d003.s001.t007
perform	v	d003.s001.t008
,	x	x
to	x	x
reach	v	d003.s001.t009
they	x	x
recommendation	n	d003.s001.t010
on	x	x
how	r	x
to	x	x
use	v	d003.s001.t011
the	x	x
medicine	n	d003.s001.t012
.	x	x
<eos>	x	x
what	x	x
be	v	x
cerenia	n	x
?	x	x
<eos>	x	x
cerenia	n	x
contain	v	d003.s003.t000
the	x	x
active	a	d003.s003.t001
substance	n	d003.s003.t002
maropitant	n	x
and	x	x
be	v	x
available	a	d003.s003.t003
as	x	x
tablet	n	d003.s003.t004
or	x	x
as	x	x
solution	n	d003.s003.t005
for	x	x
injection	n	d003.s003.t006
.	x	x
<eos>	x	x
the	x	x
tablet	n	d003.s004.t000
be	v	x
pale-orange	a	x
and	x	x
have	v	d003.s004.t001
a	x	x
score	n	d003.s004.t002
line	n	d003.s004.t003
on	x	x
both	x	x
side	n	d003.s004.t004
so	r	d003.s004.t005
that	x	x
they	x	x
can	v	x
be	v	x
halve	v	d003.s004.t006
.	x	x
<eos>	x	x
each	x	x
tablet	n	d003.s005.t000
be	v	x
mark	v	d003.s005.t001
with	x	x
the	x	x
pfizer	n	x
logo	n	d003.s005.t002
on	x	x
one	x	x
side	n	d003.s005.t003
and	x	x
with	x	x
the	x	x
letter	n	d003.s005.t004
mpt	n	x
and	x	x
the	x	x
quantity	n	d003.s005.t005
of	x	x
maropitant	n	x
on	x	x
the	x	x
other	a	d003.s005.t006
side	n	d003.s005.t007
.	x	x
<eos>	x	x
what	x	x
be	v	x
cerenia	n	x
use	v	d003.s006.t000
for	x	x
?	x	x
<eos>	x	x
cerenia	n	x
be	v	x
a	x	x
antiemetic	n	d003.s007.t000
,	x	x
this	x	x
mean	v	d003.s007.t001
that	x	x
it	x	x
stop	v	d003.s007.t002
vomit	v	d003.s007.t003
.	x	x
<eos>	x	x
it	x	x
be	v	x
use	v	d003.s008.t000
in	x	x
dog	n	d003.s008.t001
to	x	x
prevent	v	d003.s008.t002
vomit	v	d003.s008.t003
such	a	x
as	x	x
vomit	v	d003.s008.t004
cause	v	d003.s008.t005
by	x	x
chemotherapy	n	d003.s008.t006
(	x	x
medicine	n	d003.s008.t007
use	v	d003.s008.t008
for	x	x
the	x	x
treatment	n	d003.s008.t009
of	x	x
cancer	n	d003.s008.t010
,	x	x
some	x	x
of	x	x
which	x	x
be	v	x
know	v	d003.s008.t011
to	x	x
cause	v	d003.s008.t012
vomit	v	d003.s008.t013
)	x	x
.	x	x
<eos>	x	x
in	x	x
combination	n	d003.s009.t000
with	x	x
supportive	a	d003.s009.t001
measure	n	d003.s009.t002
such	a	x
as	x	x
other	a	d003.s009.t003
veterinary	a	d003.s009.t004
treatment	n	d003.s009.t005
or	x	x
a	x	x
special	a	d003.s009.t006
diet	n	d003.s009.t007
,	x	x
cerenia	n	x
can	v	x
also	r	d003.s009.t008
be	v	x
use	v	d003.s009.t009
in	x	x
the	x	x
treatment	n	d003.s009.t010
of	x	x
vomiting	n	d003.s009.t011
(	x	x
either	x	x
as	x	x
injection	n	d003.s009.t012
or	x	x
as	x	x
injection	n	d003.s009.t013
follow	v	d003.s009.t014
by	x	x
tablet	n	d003.s009.t015
)	x	x
.	x	x
<eos>	x	x
for	x	x
these	x	x
purpose	n	d003.s010.t000
,	x	x
cerenia	n	x
can	v	x
be	v	x
give	v	d003.s010.t001
for	x	x
up	x	x
to	x	x
five	x	x
day	n	d003.s010.t002
<eos>	x	x
how	r	x
do	v	x
cerenia	n	x
work	v	x
?	x	x
<eos>	x	x
cerenia	n	x
block	v	d003.s012.t000
a	x	x
neurokinin	n	x
1	x	x
(	x	x
nk1	n	x
)	x	x
receptor	n	d003.s012.t001
,	x	x
which	x	x
act	v	d003.s012.t002
in	x	x
the	x	x
central_nervous_system	n	d003.s012.t003
.	x	x
<eos>	x	x
how	r	x
have	v	x
cerenia	n	x
be	v	x
study	v	d003.s013.t000
?	x	x
<eos>	x	x
a	x	x
large_number	n	d003.s014.t000
of	x	x
study	n	d003.s014.t001
with	x	x
cerenia	n	x
be	v	x
carry_out	v	d003.s014.t002
either	x	x
in	x	x
laboratory	n	d003.s014.t003
dog	n	d003.s014.t004
or	x	x
in	x	x
animal	n	x
patient	n	d003.s014.t005
at	x	x
veterinary	a	d003.s014.t006
practise	n	x
in	x	x
several	a	d003.s014.t007
european_country	n	d003.s014.t008
and	x	x
in	x	x
the	x	x
usa	n	x
.	x	x
<eos>	x	x
what	x	x
benefit	n	d003.s015.t000
have	v	x
cerenia	n	x
show	v	d003.s015.t001
during	x	x
the	x	x
study	n	d003.s015.t002
?	x	x
<eos>	x	x
the	x	x
result	n	d003.s016.t000
of	x	x
the	x	x
study	n	d003.s016.t001
show	v	d003.s016.t002
that	x	x
cerenia	n	x
be	v	x
more	r	d003.s016.t003
effective	a	d003.s016.t004
than	x	x
the	x	x
placebo	n	d003.s016.t005
:	x	x
less	a	d003.s016.t006
vomiting	n	d003.s016.t007
be	v	x
see	v	d003.s016.t008
in	x	x
dog	n	d003.s016.t009
that	x	x
receive	v	d003.s016.t010
the	x	x
medicine	n	d003.s016.t011
than	x	x
in	x	x
dog	n	d003.s016.t012
that	x	x
receive	v	d003.s016.t013
a	x	x
placebo	n	d003.s016.t014
,	x	x
both	x	x
in	x	x
the	x	x
treatment	n	d003.s016.t015
or	x	x
in	x	x
the	x	x
prevention	n	d003.s016.t016
of	x	x
vomiting	n	d003.s016.t017
.	x	x
<eos>	x	x
the	x	x
treatment	n	d003.s017.t000
of	x	x
a	x	x
vomiting	n	d003.s017.t001
dog	n	d003.s017.t002
should	v	x
be	v	x
start	v	d003.s017.t003
with	x	x
the	x	x
injection	n	d003.s017.t004
,	x	x
since	x	x
vomiting	n	d003.s017.t005
animal	n	d003.s017.t006
might	v	x
not	r	d003.s017.t007
be	v	x
able	a	d003.s017.t008
to	x	x
keep	v	x
a	x	x
tablet	n	d003.s017.t009
down	r	x
(	x	x
as	x	x
they	x	x
might	v	x
throw	v	x
the	x	x
intact	a	d003.s017.t010
tablet	n	d003.s017.t011
up	x	x
again	r	d003.s017.t012
)	x	x
.	x	x
<eos>	x	x
for	x	x
follow-up	n	d003.s018.t000
treatment	n	d003.s018.t001
,	x	x
the	x	x
animal	n	x
owner	n	d003.s018.t002
can	v	x
administer	v	d003.s018.t003
the	x	x
tablet	n	d003.s018.t004
to	x	x
the	x	x
dog	n	d003.s018.t005
.	x	x
<eos>	x	x
also	r	d003.s019.t000
,	x	x
the	x	x
treatment	n	d003.s019.t001
of	x	x
vomiting	n	d003.s019.t002
should	v	x
only	r	d003.s019.t003
be	v	x
together_with	r	d003.s019.t004
other	a	d003.s019.t005
supportive	a	d003.s019.t006
measure	n	d003.s019.t007
or	x	x
other	a	d003.s019.t008
veterinary	a	d003.s019.t009
therapy	n	d003.s019.t010
while	x	x
address	v	d003.s019.t011
the	x	x
underlie	v	d003.s019.t012
cause	n	d003.s019.t013
of	x	x
the	x	x
vomiting	n	d003.s019.t014
.	x	x
<eos>	x	x
what	x	x
be	v	x
the	x	x
risk	n	d003.s020.t000
associate	v	d003.s020.t001
with	x	x
cerenia	n	x
?	x	x
<eos>	x	x
cerenia	n	x
be	v	x
generally	r	d003.s021.t000
well	r	d003.s021.t001
tolerate	v	d003.s021.t002
when	r	x
administer	v	d003.s021.t003
daily	r	d003.s021.t004
at	x	x
dosage	n	d003.s021.t005
up	x	x
to	x	x
5	x	x
time	n	d003.s021.t006
the	x	x
recommend	v	d003.s021.t007
dose	n	d003.s021.t008
for	x	x
a	x	x
extended	a	d003.s021.t009
period_of_time	n	d003.s021.t010
(	x	x
up	x	x
to	x	x
3	x	x
time	n	d003.s021.t011
the	x	x
recommend	v	x
maximum	a	d003.s021.t012
duration	n	d003.s021.t013
of	x	x
treatment	n	d003.s021.t014
)	x	x
.	x	x
<eos>	x	x
what	x	x
be	v	x
the	x	x
precaution	n	d003.s022.t000
for	x	x
the	x	x
person	n	d003.s022.t001
who	x	x
give	v	d003.s022.t002
the	x	x
medicine	n	d003.s022.t003
or	x	x
come_into	v	d003.s022.t004
contact	n	d003.s022.t005
with	x	x
the	x	x
animal	n	d003.s022.t006
?	x	x
<eos>	x	x
cerenia	n	x
do	v	x
not	r	d003.s023.t000
represent	v	d003.s023.t001
a	x	x
particular	a	d003.s023.t002
risk	n	d003.s023.t003
for	x	x
people	n	d003.s023.t004
.	x	x
<eos>	x	x
